concentration,surfactant volume,water volume,probe volume,total volume
1.239,39.0008071192053,935.9991928807947,25,1000.0
1.656,52.126986754966886,922.8730132450331,25,1000.0
2.214,69.69151490066226,905.3084850993378,25,1000.0
2.96,93.17384105960265,881.8261589403974,25,1000.0
3.957,124.5570571192053,850.4429428807947,25,1000.0
5.29,166.5167632450331,808.4832367549669,25,1000.0
7.072,222.60993377483442,752.3900662251656,25,1000.0
9.454,297.58969370860933,677.4103062913907,25,1000.0
12.639,397.84600579470197,577.153994205298,25,1000.0
16.897,531.8778352649006,443.12216473509943,25,1000.0
22.59,711.0800910596026,263.91990894039736,25,1000.0
30.2,950.625,24.375,25,1000.0
