concentration,surfactant volume,water volume,probe volume,total volume
4.314530970263446,152.10000000000002,822.9,25,1000.0
5.570035531508817,196.36025565271606,778.6397443472839,25,1000.0
7.190884950439076,253.50000000000003,721.5,25,1000.0
8.089745569243961,285.18750000000006,689.8125,25,1000.0
9.168378311809823,323.21250000000003,651.7874999999999,25,1000.0
10.247011054375683,361.2375,613.7625,25,1000.0
11.325643796941545,399.2625,575.7375,25,1000.0
12.404276539507407,437.2875000000001,537.7124999999999,25,1000.0
13.482909282073267,475.3125,499.6875,25,1000.0
16.179491138487922,570.3750000000001,404.6249999999999,25,1000.0
20.88763324315806,736.350958697685,238.64904130231503,25,1000.0
26.965818564146534,950.625,24.375,25,1000.0
