concentration,surfactant volume,water volume,probe volume,total volume
1.439,39.36091888703459,935.6390811129654,25,1000.0
1.922,52.572401737929454,922.4275982620705,25,1000.0
2.567,70.21506517235427,904.7849348276458,25,1000.0
3.429,93.793322351384,881.206677648616,25,1000.0
4.58,125.2765868676987,849.7234131323013,25,1000.0
6.118,167.34544944466825,807.6545505553318,25,1000.0
8.173,223.55579573574266,751.4442042642573,25,1000.0
10.917,298.6123359901019,676.3876640098981,25,1000.0
14.582,398.8609584508259,576.1390415491742,25,1000.0
19.478,532.7810827530645,442.21891724693546,25,1000.0
26.018,711.6694840881626,263.33051591183744,25,1000.0
34.754,950.6250000000001,24.374999999999886,25,1000.0
