sample_id,replicate,334_373,334_384,600,ratio
D1,1,164744.0,200317.0,0.0425,0.8224164698952161
D2,1,161576.0,189197.0,0.0398,0.8540093130440758
D3,1,163337.0,195179.0,0.0396,0.8368574488034061
D4,1,166168.0,199595.0,0.0408,0.8325258648763747
D5,1,169086.0,205341.0,0.0398,0.8234400338948383
D6,1,188468.0,239663.0,0.0392,0.7863875525216658
D7,1,249258.0,363369.0,0.039,0.6859638549243331
D8,1,246259.0,367997.0,0.0393,0.6691875205504393
E1,1,232173.0,356441.0,0.0427,0.6513644614396211
E2,1,240832.0,377946.0,0.0397,0.6372127235107661
E3,1,244434.0,380841.0,0.0391,0.6418269041410982
E4,1,225359.0,348196.0,0.0399,0.647218807797907
D1,2,147389.0,180012.0,0.0408,0.8187731928982512
D2,2,141253.0,172576.0,0.0396,0.8184973576858892
D3,2,146707.0,178641.0,0.0397,0.821239245190074
D4,2,149074.0,185090.0,0.0409,0.8054135825814469
D5,2,151934.0,190755.0,0.0399,0.7964876412151712
D6,2,169247.0,224314.0,0.0391,0.7545093039221805
D7,2,227071.0,338001.0,0.0388,0.67180570471685
D8,2,229798.0,349117.0,0.0394,0.6582263252720435
E1,2,221607.0,343111.0,0.0426,0.6458755329907814
E2,2,233340.0,361895.0,0.04,0.6447726550518796
E3,2,234660.0,366235.0,0.0392,0.6407361393640695
E4,2,220069.0,342635.0,0.0404,0.6422840632159587
D1,3,143225.0,176753.0,0.0407,0.8103115647259169
D2,3,136865.0,167477.0,0.0394,0.8172166924413502
D3,3,141035.0,173898.0,0.0396,0.81102140335139
D4,3,142608.0,179666.0,0.0409,0.7937394943951555
D5,3,145261.0,184046.0,0.04,0.7892646403616487
D6,3,162977.0,216055.0,0.0392,0.7543310731063849
D7,3,222564.0,328761.0,0.0389,0.6769781087172748
D8,3,220036.0,338066.0,0.0392,0.6508669904693166
E1,3,218706.0,338227.0,0.0424,0.6466248998453701
E2,3,227335.0,356734.0,0.0398,0.6372675438842387
E3,3,229310.0,361380.0,0.0393,0.634539819580497
E4,3,215685.0,338279.0,0.0401,0.6375950029413591
