sample_id,replicate,334_373,334_384,600,ratio
D1,1,137217.0,171724.0,0.0403,0.7990554610887237
D2,1,133643.0,157995.0,0.0401,0.8458685401436754
D3,1,126500.0,155736.0,0.0409,0.8122720501361278
D4,1,121876.0,151036.0,0.041,0.8069334463306761
D5,1,179476.0,216448.0,0.0402,0.8291876108811355
D6,1,200677.0,244161.0,0.0392,0.8219043991464648
D7,1,192036.0,242274.0,0.0393,0.7926397384779217
D8,1,235477.0,326060.0,0.04,0.722189167637858
E1,1,223957.0,333061.0,0.0398,0.6724203674401986
E2,1,247059.0,377747.0,0.0423,0.6540329903348008
E3,1,256477.0,396905.0,0.0398,0.6461924138017914
E4,1,81848.0,118981.0,0.0395,0.6879081534026441
D1,2,122121.0,150067.0,0.0401,0.8137765131574564
D2,2,121174.0,148256.0,0.0397,0.8173294841355493
D3,2,115708.0,141742.0,0.0408,0.8163282583849529
D4,2,109384.0,134141.0,0.041,0.8154404693568708
D5,2,160899.0,202670.0,0.04,0.7938964819657571
D6,2,179475.0,227666.0,0.0391,0.7883258808956981
D7,2,175004.0,225736.0,0.0393,0.7752595952794414
D8,2,217792.0,304176.0,0.0397,0.7160065225395823
E1,2,214874.0,321905.0,0.0397,0.6675074944471195
E2,2,233829.0,364611.0,0.0424,0.6413108765231987
E3,2,245671.0,381749.0,0.0401,0.6435406510560604
E4,2,78154.0,114899.0,0.0395,0.6801973907518777
D1,3,117516.0,145582.0,0.0405,0.8072151777005399
D2,3,115889.0,142295.0,0.0399,0.8144277732878878
D3,3,109522.0,136277.0,0.0408,0.80367193290137
D4,3,104130.0,131194.0,0.0415,0.793710078204796
D5,3,155334.0,194720.0,0.0403,0.7977300739523419
D6,3,173478.0,220983.0,0.039,0.7850287126159026
D7,3,169651.0,218782.0,0.0393,0.7754339936557852
D8,3,211176.0,294892.0,0.0398,0.7161130176471386
E1,3,209954.0,314088.0,0.0397,0.6684559741219022
E2,3,230589.0,358565.0,0.0424,0.6430884219039784
E3,3,240699.0,375668.0,0.0399,0.6407226593694433
E4,3,78535.0,115534.0,0.0394,0.6797566084442674
