sample_id,replicate,334_373,334_384,600,ratio
D1,1,143245.0,174394.0,0.0407,0.8213872036882003
D2,1,135866.0,162674.0,0.0406,0.8352041506325535
D3,1,136669.0,168285.0,0.0395,0.8121282348397064
D4,1,131329.0,164545.0,0.04,0.7981342489896381
D5,1,133093.0,168507.0,0.0407,0.7898366239978161
D6,1,151793.0,196742.0,0.0386,0.7715332770836933
D7,1,159369.0,212747.0,0.039,0.7491010449031009
D8,1,177906.0,246014.0,0.04,0.7231539668474152
E1,1,172033.0,249980.0,0.047,0.6881870549643971
E2,1,192220.0,285814.0,0.0408,0.6725352851854702
E3,1,186929.0,276909.0,0.0401,0.6750557042205201
E4,1,162157.0,240393.0,0.0393,0.6745495917102411
D1,2,134211.0,163055.0,0.0407,0.823102634080525
D2,2,126891.0,155402.0,0.0404,0.8165338927426932
D3,2,129224.0,160854.0,0.0393,0.8033620550312706
D4,2,123325.0,155252.0,0.0404,0.7943536959266225
D5,2,124011.0,159383.0,0.0409,0.7780691792725698
D6,2,142626.0,187691.0,0.0387,0.7598979173215551
D7,2,150435.0,203262.0,0.0389,0.7401039053044839
D8,2,167544.0,234466.0,0.0398,0.7145769535881535
E1,2,163311.0,237550.0,0.0465,0.6874805304146495
E2,2,184633.0,276068.0,0.0405,0.6687953692568498
E3,2,179369.0,267666.0,0.0399,0.6701224660584459
E4,2,156506.0,234542.0,0.0391,0.6672834716170238
D1,3,128363.0,158343.0,0.0406,0.8106641910283372
D2,3,121611.0,149786.0,0.0405,0.8118983082531077
D3,3,123339.0,154855.0,0.0395,0.7964805786057925
D4,3,119207.0,149904.0,0.0401,0.7952222755897107
D5,3,119984.0,152744.0,0.0407,0.7855234902843974
D6,3,138140.0,182718.0,0.0384,0.7560284153723223
D7,3,146447.0,198014.0,0.0389,0.7395790196652762
D8,3,163119.0,229095.0,0.0403,0.7120146664047666
E1,3,157841.0,231013.0,0.0466,0.6832559206624735
E2,3,181162.0,271405.0,0.0406,0.6674969142057073
E3,3,173449.0,265392.0,0.04,0.6535577560740339
E4,3,152993.0,233071.0,0.0393,0.6564222919196296
