sample_id,replicate,334_373,334_384,600,ratio
E5,1,109458.0,138516.0,0.0428,0.7902191804556874
E6,1,108602.0,133796.0,0.0395,0.8116984065293432
E7,1,113102.0,140311.0,0.0398,0.8060807777009643
E8,1,122227.0,151519.0,0.0402,0.8066777103861562
F1,1,99765.0,125431.0,0.0494,0.7953775382481205
F2,1,101129.0,126524.0,0.0406,0.7992870917770541
F3,1,103303.0,129935.0,0.04,0.7950359795282257
F4,1,105607.0,133253.0,0.0404,0.7925299993245931
F5,1,110284.0,140708.0,0.0402,0.7837791738920318
F6,1,109126.0,142030.0,0.0409,0.7683306343730197
F7,1,118218.0,155862.0,0.0386,0.7584786541940948
F8,1,101896.0,133415.0,0.0397,0.7637522017764119
E5,2,102651.0,129703.0,0.0426,0.7914311928020169
E6,2,101363.0,128191.0,0.0394,0.7907185371827975
E7,2,106955.0,135782.0,0.0396,0.7876964546110677
E8,2,116502.0,147471.0,0.04,0.7899993897105193
F1,2,95533.0,119512.0,0.0492,0.7993590601780575
F2,2,96377.0,120668.0,0.0407,0.7986955945238174
F3,2,98218.0,123655.0,0.0401,0.7942905664954915
F4,2,99807.0,126866.0,0.0407,0.786711963804329
F5,2,104895.0,133696.0,0.0402,0.7845784466251795
F6,2,103713.0,135281.0,0.0396,0.766648679415439
F7,2,113123.0,149843.0,0.0386,0.7549435075378896
F8,2,99197.0,130624.0,0.0396,0.7594086844683978
E5,3,99567.0,127066.0,0.0425,0.7835849086301607
E6,3,98731.0,124984.0,0.0397,0.7899491134865263
E7,3,103399.0,131358.0,0.0398,0.7871541893146973
E8,3,112364.0,143102.0,0.0401,0.7852021634917751
F1,3,91997.0,115847.0,0.0494,0.7941250097110845
F2,3,92893.0,116655.0,0.0409,0.7963053448201963
F3,3,94924.0,120061.0,0.0402,0.7906314290235796
F4,3,96454.0,123648.0,0.0404,0.780069228778468
F5,3,100728.0,131155.0,0.0403,0.7680073195836987
F6,3,100998.0,132175.0,0.0395,0.7641233213542652
F7,3,108691.0,146000.0,0.0387,0.744458904109589
F8,3,96854.0,128916.0,0.0397,0.751295417170871
