sample_id,replicate,334_373,334_384,600,ratio
E5,1,72711.0,90373.0,0.0409,0.8045655228884733
E6,1,83023.0,101097.0,0.0391,0.8212212033987161
E7,1,75654.0,89670.0,0.0435,0.8436935429909669
E8,1,80390.0,97045.0,0.0398,0.8283785872533361
F1,1,85918.0,108228.0,0.0413,0.7938611080311934
F2,1,86037.0,116802.0,0.0394,0.7366055375764113
F3,1,96225.0,134023.0,0.0397,0.7179737806197444
F4,1,106094.0,153390.0,0.0396,0.691661777169307
F5,1,105305.0,152004.0,0.04,0.6927778216362728
F6,1,109257.0,157933.0,0.0404,0.6917933554102056
F7,1,106929.0,155613.0,0.0413,0.687146960729502
F8,1,96416.0,138871.0,0.043,0.6942846238595531
E5,2,64388.0,80242.0,0.0405,0.8024226714189576
E6,2,73905.0,91532.0,0.0391,0.8074225407507757
E7,2,68755.0,83136.0,0.0394,0.8270183795227097
E8,2,72989.0,88369.0,0.0397,0.8259570663920606
F1,2,79302.0,100852.0,0.0416,0.7863205489231746
F2,2,79199.0,104724.0,0.0392,0.7562640846415339
F3,2,85248.0,121630.0,0.0394,0.700879717175039
F4,2,96106.0,140729.0,0.0393,0.6829153905733715
F5,2,96782.0,142219.0,0.0401,0.6805138553920362
F6,2,103209.0,150978.0,0.0404,0.6836029090331042
F7,2,103418.0,149856.0,0.0411,0.6901158445440957
F8,2,94290.0,134971.0,0.043,0.6985945128953627
E5,3,62729.0,77566.0,0.04,0.8087177371528763
E6,3,72062.0,89079.0,0.0393,0.8089673211419077
E7,3,66757.0,80715.0,0.039,0.8270705568977266
E8,3,71076.0,86213.0,0.0397,0.8244232308352568
F1,3,77691.0,99013.0,0.0414,0.7846545403128882
F2,3,77144.0,102264.0,0.0393,0.7543612610498318
F3,3,83645.0,116800.0,0.0395,0.716138698630137
F4,3,94333.0,138251.0,0.0392,0.6823314117076911
F5,3,96136.0,140554.0,0.0399,0.6839791112312705
F6,3,102774.0,149804.0,0.0404,0.6860564470908654
F7,3,102670.0,149745.0,0.0411,0.6856322414771778
F8,3,95166.0,135250.0,0.0431,0.703630314232902
