sample_id,replicate,334_373,334_384,600,ratio
A1,1,78806.0,97948.0,0.0402,0.8045697717156042
A2,1,79415.0,100779.0,0.0396,0.7880113912620685
A3,1,84559.0,101267.0,0.0429,0.8350104180038908
A4,1,83558.0,101634.0,0.0398,0.8221461321998543
A5,1,75471.0,91348.0,0.0406,0.8261921443271883
A6,1,91351.0,124432.0,0.0384,0.7341439501092967
A7,1,92409.0,126980.0,0.0391,0.7277445266971176
A8,1,90877.0,124152.0,0.0406,0.7319817642889361
B1,1,82188.0,113592.0,0.0435,0.723536868793577
B2,1,82627.0,116688.0,0.0392,0.7081019470725353
B3,1,77422.0,108904.0,0.04,0.7109197091015941
B4,1,68942.0,95384.0,0.0391,0.7227836953786798
A1,2,74331.0,89279.0,0.0401,0.8325698092496556
A2,2,77849.0,94380.0,0.0394,0.8248463657554567
A3,2,77478.0,97383.0,0.0426,0.795600874896029
A4,2,76966.0,95603.0,0.0395,0.8050584186688702
A5,2,69306.0,86208.0,0.0404,0.8039393095768375
A6,2,86116.0,121125.0,0.0384,0.710968008255934
A7,2,86910.0,121279.0,0.0391,0.716612109268711
A8,2,83640.0,116253.0,0.0405,0.7194653041211839
B1,2,78808.0,109805.0,0.0437,0.7177086653613224
B2,2,78642.0,110950.0,0.0393,0.708805768364128
B3,2,73889.0,106106.0,0.0399,0.6963696680677812
B4,2,67202.0,96075.0,0.039,0.6994743689825657
A1,3,71195.0,87208.0,0.0403,0.8163815246307679
A2,3,74378.0,90363.0,0.0395,0.8231023759724666
A3,3,74588.0,94007.0,0.0426,0.7934302764687736
A4,3,75377.0,94704.0,0.0398,0.7959220307484373
A5,3,67725.0,85182.0,0.0406,0.7950623371134746
A6,3,87709.0,124211.0,0.0383,0.7061290867958554
A7,3,86557.0,122010.0,0.0391,0.7094254569297599
A8,3,82867.0,114502.0,0.0406,0.7237166163036454
B1,3,78420.0,109596.0,0.0437,0.7155370633964743
B2,3,78454.0,109674.0,0.0394,0.7153381840727976
B3,3,73735.0,104148.0,0.04,0.7079828705303991
B4,3,68018.0,96726.0,0.0392,0.7032028616917891
