Surfactant_1,Surfactant_2,conc_1,conc_2,cmc_rough,r2_rough,A1_rough,A2_rough,dx_rough,cmc_fine,r2_fine,A1_fine,A2_fine,dx_fine,replicates
TTAB,CAPB,0.2,0.8,1.2107355017223953,0.9436739600835335,0.8119049530384523,0.7020951421618176,1.5110166370303095,1.1884501066182012,0.9535214274517979,0.7751734621354861,0.7270569001735595,0.11254294219984932,3
TTAB,CAPB,0.5,0.5,1.4810746218009325,0.9607573432341087,0.8176428031687996,0.7182744827593959,1.3922588765023582,1.5716506096495326,0.8658649615437934,0.7867158938672633,0.7328802100260082,0.12921830916093932,3
TTAB,CAPB,0.8,0.2,3.4091238250424922,0.9263884200313386,0.8022669508205694,0.7071016434231608,1.17118920980581,2.9879933039405033,0.8442685254614821,0.7879296329114001,0.7325837549276248,0.19092141466302123,3
TTAB,CAPB,0.95,0.05,3.8019359961849215,0.9694931517784419,0.8174835932416531,0.7250128572364134,1.1593169634071647,3.7390616527897396,0.9355886139441884,0.811314931728432,0.7380827102390085,0.15462996971110873,3
TTAB,CHAPS,0.2,0.8,2.2679464556048763,0.9434454398665263,0.8113276586626396,0.6706628199247148,1.057408635042108,2.3177128292752807,0.863860228963262,0.820065206552784,0.7027702467056072,0.13224495030100486,3
TTAB,CHAPS,0.5,0.5,2.1206610753427797,0.9491757614670269,0.8240950137328416,0.6852008454710802,1.0981804774507207,1.9930330771107059,0.971430591885421,0.8192530960907294,0.6889819865932436,0.12551317599162187,3
TTAB,CHAPS,0.95,0.05,2.8572029149213516,0.9365871533285275,0.8113906465466193,0.7143704520188717,1.0521922576162017,2.9958445217467777,0.88245657942766,0.8103536053651912,0.723313087036178,0.013991613401211758,3
