concentration,surfactant volume,water volume,probe volume,total volume
0.578,19.00789601134673,955.9921039886533,25,1000.0
0.825,27.13064742103989,947.8693525789602,25,1000.0
1.177,38.706390320683575,936.2936096793164,25,1000.0
1.68,55.2478638392085,919.7521361607915,25,1000.0
2.398,78.85974850382262,896.1402514961774,25,1000.0
3.422,112.5346369391497,862.4653630608503,25,1000.0
4.883,160.58054709931852,814.4194529006814,25,1000.0
6.969,229.1799780330024,745.8200219669976,25,1000.0
9.946,327.08050818140936,647.9194918185906,25,1000.0
14.194,466.7786781748366,508.2213218251634,25,1000.0
20.256,666.1313868613138,308.8686131386862,25,1000.0
28.907,950.625,24.375,25,1000.0
