concentration,surfactant volume,water volume,probe volume,total volume
0.445,19.02703751180677,955.9729624881933,25,1000.0
0.635,27.150941168533258,947.8490588314668,25,1000.0
0.906,38.73819322628525,936.2618067737147,25,1000.0
1.292,55.24254486574011,919.7574551342599,25,1000.0
1.844,78.8446228579139,896.1553771420861,25,1000.0
2.632,112.53744433949534,862.4625556605047,25,1000.0
3.756,160.59674807718255,814.4032519228174,25,1000.0
5.36,229.1795978950209,745.8204021049792,25,1000.0
7.65,327.09401565240853,647.9059843475915,25,1000.0
10.917,466.7824011604372,508.2175988395628,25,1000.0
15.579,666.117342463905,308.88265753609505,25,1000.0
22.233,950.6249999999999,24.375000000000114,25,1000.0
