concentration,surfactant volume,water volume,probe volume,total volume
0.153,18.997599921630098,956.0024000783699,25,1000.0
0.219,27.19264302507837,947.8073569749216,25,1000.0
0.312,38.74020376175549,936.2597962382445,25,1000.0
0.445,55.254457288401255,919.7455427115988,25,1000.0
0.635,78.84624804075236,896.1537519592476,25,1000.0
0.906,112.49559169278999,862.50440830721,25,1000.0
1.293,160.54834443573668,814.4516555642633,25,1000.0
1.846,229.21287225705333,745.7871277429467,25,1000.0
2.634,327.05672021943576,647.9432797805642,25,1000.0
3.759,466.7449549373041,508.2550450626959,25,1000.0
5.365,666.1576704545455,308.8423295454545,25,1000.0
7.656,950.625,24.375,25,1000.0
