concentration,surfactant volume,water volume,probe volume,total volume
1.5207743984739686,152.09999999999997,822.9000000000001,25,1000.0
1.9633113062094276,196.360255652716,778.639744347284,25,1000.0
2.5346239974566145,253.49999999999997,721.5,25,1000.0
2.851451997138691,285.18749999999994,689.8125,25,1000.0
3.2316455967571835,323.2125,651.7875,25,1000.0
3.6118391963756755,361.2374999999999,613.7625,25,1000.0
3.992032795994168,399.2625,575.7375,25,1000.0
4.37222639561266,437.2875,537.7125,25,1000.0
4.752419995231152,475.31249999999994,499.68750000000006,25,1000.0
5.702903994277383,570.375,404.625,25,1000.0
7.362417398285354,736.350958697685,238.64904130231503,25,1000.0
9.504839990462305,950.6249999999999,24.375000000000114,25,1000.0
