sample_id,replicate,334_373,334_384,600,ratio
D1,1,84083.0,104937.0,0.0396,0.8012712389338364
D2,1,81776.0,99401.0,0.0391,0.8226879005241396
D3,1,83551.0,102302.0,0.0397,0.816709350745831
D4,1,81709.0,98656.0,0.0389,0.828221294193967
D5,1,74592.0,89594.0,0.0395,0.8325557515012166
D6,1,57767.0,69904.0,0.0392,0.8263761730373083
D7,1,59983.0,77193.0,0.0399,0.7770523233971992
D8,1,80902.0,108651.0,0.0389,0.744604283439637
E1,1,76453.0,105451.0,0.0394,0.7250097201543845
E2,1,73492.0,103063.0,0.039,0.713078408352173
E3,1,72025.0,98546.0,0.0391,0.7308769508655856
E4,1,62983.0,86649.0,0.0388,0.7268750937691145
D1,2,75506.0,92882.0,0.0398,0.8129239249800823
D2,2,72330.0,87606.0,0.0392,0.8256283816176975
D3,2,73719.0,90353.0,0.0399,0.8158998594401957
D4,2,73225.0,90617.0,0.039,0.8080713331935508
D5,2,68445.0,84240.0,0.0395,0.8125
D6,2,54805.0,67186.0,0.0391,0.8157205370166404
D7,2,55501.0,72679.0,0.0397,0.763645619780129
D8,2,77083.0,105189.0,0.039,0.7328047609540922
E1,2,74223.0,102495.0,0.0393,0.7241621542514269
E2,2,70406.0,98522.0,0.039,0.7146221148575953
E3,2,69191.0,95014.0,0.0391,0.7282189993053655
E4,2,60976.0,83678.0,0.0385,0.7286981046392123
D1,3,72613.0,90011.0,0.0399,0.8067125129150882
D2,3,69910.0,85105.0,0.0395,0.8214558486575407
D3,3,71893.0,88030.0,0.0398,0.8166874929001476
D4,3,72146.0,88726.0,0.0391,0.8131325654261434
D5,3,67253.0,82555.0,0.0396,0.8146447822663678
D6,3,55196.0,68562.0,0.039,0.8050523613663545
D7,3,55612.0,72351.0,0.0398,0.7686417603073904
D8,3,78533.0,106255.0,0.0392,0.7390993365018117
E1,3,73970.0,101745.0,0.0395,0.7270136124625288
E2,3,69795.0,97601.0,0.039,0.7151053780186678
E3,3,69465.0,95048.0,0.0394,0.7308412591532699
E4,3,61700.0,84915.0,0.0387,0.7266089619030796
