sample_id,replicate,334_373,334_384,600,ratio
D1,1,133298.0,168912.0,0.0407,0.7891564838495785
D2,1,138669.0,173714.0,0.0418,0.7982603589808536
D3,1,138512.0,168408.0,0.0413,0.8224787421025129
D4,1,135607.0,168959.0,0.0389,0.802602998360549
D5,1,120132.0,149793.0,0.0396,0.8019867417035509
D6,1,100376.0,125459.0,0.0389,0.8000701424369714
D7,1,99388.0,124298.0,0.0393,0.799594522840271
D8,1,147182.0,193966.0,0.0387,0.7588030892012002
E1,1,137358.0,188210.0,0.0395,0.7298124435471016
E2,1,144173.0,203361.0,0.0413,0.7089510771485191
E3,1,134114.0,185129.0,0.0385,0.7244353936984481
E4,1,115121.0,155402.0,0.0389,0.7407948417652283
D1,2,121608.0,151826.0,0.0408,0.8009695309103843
D2,2,128849.0,157116.0,0.0418,0.8200883423712416
D3,2,128180.0,156276.0,0.0404,0.8202155161381146
D4,2,131590.0,160781.0,0.0391,0.8184424776559419
D5,2,117349.0,142508.0,0.0397,0.8234555253038426
D6,2,100462.0,123744.0,0.0387,0.8118535040082752
D7,2,92201.0,115986.0,0.0394,0.7949321469832566
D8,2,136927.0,181469.0,0.0389,0.7545476086824747
E1,2,130333.0,182340.0,0.0397,0.7147800811670506
E2,2,138010.0,194341.0,0.0413,0.7101435106333712
E3,2,128333.0,179604.0,0.0384,0.7145330838956816
E4,2,110946.0,152335.0,0.0389,0.7283027537991925
D1,3,115066.0,145129.0,0.0409,0.7928532546906545
D2,3,121939.0,150715.0,0.0418,0.8090700991938427
D3,3,121806.0,148546.0,0.0422,0.819988421095149
D4,3,122897.0,154015.0,0.039,0.7979547446677272
D5,3,113301.0,141809.0,0.0397,0.7989690358157804
D6,3,98425.0,122491.0,0.0387,0.8035284224963467
D7,3,89382.0,113856.0,0.0393,0.7850442664418212
D8,3,132152.0,179480.0,0.039,0.7363048807666592
E1,3,128409.0,179336.0,0.0396,0.7160246687781594
E2,3,135192.0,191184.0,0.0413,0.7071303037911122
E3,3,124909.0,173687.0,0.0385,0.7191614801338039
E4,3,110376.0,150792.0,0.039,0.7319751710966099
