concentration,surfactant volume,water volume,probe volume,total volume
1.1779300798731653,152.1,822.9,25,1000.0
1.5207011941151805,196.360255652716,778.639744347284,25,1000.0
1.9632167997886087,253.5,721.5,25,1000.0
2.2086188997621847,285.18749999999994,689.8125,25,1000.0
2.503101419730476,323.2125,651.7875,25,1000.0
2.797583939698767,361.23749999999995,613.7625,25,1000.0
3.0920664596670586,399.26249999999993,575.7375000000001,25,1000.0
3.38654897963535,437.2874999999999,537.7125000000001,25,1000.0
3.6810314996036415,475.3125,499.6875,25,1000.0
4.417237799524369,570.3749999999998,404.6250000000002,25,1000.0
5.702629477931927,736.3509586976851,238.6490413023149,25,1000.0
7.362062999207283,950.625,24.375,25,1000.0
