Surfactant_1,Surfactant_2,conc_1,conc_2,cmc_rough,r2_rough,A1_rough,A2_rough,dx_rough,cmc_fine,r2_fine,A1_fine,A2_fine,dx_fine,replicates
CTAB,CHAPS,0.2,0.8,0.9124127571207974,0.9080171717677595,0.8595116305561679,0.655162701847534,1.631337193793033,0.9179071676117941,0.8899066349601521,0.8103280208950069,0.703440039485297,0.07370130190376922,3
DTAB,CHAPS,0.05,0.95,5.918602906886749,0.9735168314763554,0.8152965502275555,0.6427614291413647,1.178340415139022,6.0558219547740535,0.961115866309457,0.7968743455570425,0.6584717468785056,0.48245883204829443,3
CTAB,DTAB,0.5,0.5,1.8227548842083907,0.8525081088536083,0.7997158029707124,0.7216410809652751,1.1172095561710704,1.6778314893990318,0.8809721718045298,0.7982496464167107,0.7258697527323148,0.07844449587439907,3
CTAB,DTAB,0.8,0.2,1.4291050961714094,0.9149589032380299,0.7170525486912606,0.7994946781124375,0.8593386889838,1.2934875252075593,0.9290730052493391,0.8048532713107917,0.7269565876598422,0.03027322186263753,3
