sample_id,replicate,334_373,334_384,600,ratio
B5,1,143494.0,181537.0,0.039,0.7904394145546088
B6,1,142712.0,178762.0,0.0402,0.7983352166567839
B7,1,151567.0,184344.0,0.041,0.822196545588682
B8,1,152892.0,179211.0,0.041,0.8531395952257395
C1,1,140040.0,175639.0,0.0391,0.7973172245344143
C2,1,141571.0,183381.0,0.0391,0.7720047333147927
C3,1,160332.0,217208.0,0.039,0.7381496077492542
C4,1,168369.0,220094.0,0.0405,0.7649867783765119
C5,1,175529.0,238925.0,0.0411,0.7346615046562729
C6,1,197172.0,277470.0,0.0392,0.7106065520596822
C7,1,202838.0,290433.0,0.0395,0.6983985979554664
C8,1,182130.0,259634.0,0.0408,0.7014874785274656
B5,2,127901.0,161456.0,0.0389,0.7921724804281043
B6,2,129908.0,161751.0,0.0406,0.8031356838597598
B7,2,138085.0,169868.0,0.0411,0.8128958956366119
B8,2,136000.0,164582.0,0.041,0.8263358082900925
C1,2,126368.0,161366.0,0.039,0.783114162834798
C2,2,129586.0,167696.0,0.0391,0.7727435359221448
C3,2,146972.0,204369.0,0.0389,0.7191501646531518
C4,2,153213.0,210813.0,0.0406,0.7267720681362155
C5,2,162350.0,227704.0,0.0409,0.7129870358008643
C6,2,188995.0,269416.0,0.0393,0.7014987973988182
C7,2,195037.0,281349.0,0.0396,0.6932208751408393
C8,2,174484.0,250138.0,0.0409,0.6975509518745653
B5,3,122256.0,154705.0,0.0393,0.7902524158883035
B6,3,124469.0,155569.0,0.0406,0.800088706618928
B7,3,131208.0,161643.0,0.0409,0.8117147046268629
B8,3,129888.0,158001.0,0.041,0.8220707463876811
C1,3,122136.0,152359.0,0.0392,0.8016329852519378
C2,3,124445.0,159112.0,0.0391,0.7821220272512444
C3,3,140835.0,195056.0,0.0387,0.7220234189155935
C4,3,146815.0,202623.0,0.0404,0.7245722351361888
C5,3,154644.0,222201.0,0.0411,0.69596446460637
C6,3,183851.0,261475.0,0.0392,0.703130318386079
C7,3,191604.0,275588.0,0.0396,0.6952552360770425
C8,3,170032.0,246711.0,0.0409,0.6891950500788372
