sample_id,replicate,334_373,334_384,600,ratio
A1,1,140747.0,183963.0,0.04,0.7650831960774721
A2,1,140552.0,178506.0,0.0417,0.7873796959205853
A3,1,143668.0,174760.0,0.0394,0.822087434195468
A4,1,141854.0,173430.0,0.0397,0.8179323069826443
A5,1,126369.0,152795.0,0.0395,0.8270493144409176
A6,1,97982.0,120006.0,0.0418,0.8164758428745229
A7,1,116182.0,150666.0,0.0419,0.7711228810746951
A8,1,137279.0,180443.0,0.0408,0.7607887255255122
B1,1,137031.0,191435.0,0.043,0.715809543709353
B2,1,127579.0,180779.0,0.0408,0.7057180314085154
B3,1,121459.0,165951.0,0.0422,0.7318967647076546
B4,1,98376.0,132903.0,0.0428,0.7402090246269836
A1,2,134881.0,168459.0,0.0401,0.8006755352934541
A2,2,132113.0,165360.0,0.0421,0.7989417029511369
A3,2,132880.0,164511.0,0.0392,0.8077271428658266
A4,2,130684.0,164647.0,0.0397,0.7937223271605314
A5,2,118305.0,147991.0,0.0396,0.7994067206789602
A6,2,93181.0,114827.0,0.0417,0.8114903289296072
A7,2,108157.0,143613.0,0.0418,0.753114272384812
A8,2,129459.0,176678.0,0.0407,0.732739786504262
B1,2,132637.0,186477.0,0.0434,0.7112780664639607
B2,2,122911.0,175029.0,0.0408,0.7022322015208908
B3,2,118761.0,164115.0,0.0421,0.7236450050269628
B4,2,95089.0,129838.0,0.0428,0.7323664874689998
A1,3,126499.0,160495.0,0.0399,0.7881803171438363
A2,3,124010.0,157605.0,0.0422,0.7868405190190667
A3,3,124378.0,157393.0,0.039,0.7902384477073313
A4,3,123998.0,158129.0,0.0395,0.7841572387101671
A5,3,112737.0,141963.0,0.0396,0.7941294562667738
A6,3,89553.0,112063.0,0.0418,0.7991308460419585
A7,3,102745.0,137793.0,0.0419,0.7456474566922848
A8,3,125258.0,172109.0,0.0408,0.7277829747427502
B1,3,129490.0,182445.0,0.0429,0.7097481432760558
B2,3,120717.0,172940.0,0.041,0.6980282178790332
B3,3,116902.0,161271.0,0.0421,0.7248792405330159
B4,3,94112.0,128500.0,0.0426,0.7323891050583657
