concentration,surfactant volume,water volume,probe volume,total volume
0.36496510284831896,152.1,822.9,25,1000.0
0.4711679217594721,196.360255652716,778.639744347284,25,1000.0
0.6082751714138649,253.49999999999997,721.5,25,1000.0
0.684309567840598,285.1875,689.8125,25,1000.0
0.7755508435526778,323.2125,651.7875,25,1000.0
0.8667921192647576,361.23750000000007,613.7624999999999,25,1000.0
0.9580333949768374,399.26250000000005,575.7375,25,1000.0
1.049274670688917,437.2875,537.7125,25,1000.0
1.1405159464009968,475.3125,499.6875,25,1000.0
1.368619135681196,570.375,404.625,25,1000.0
1.7668797065980206,736.3509586976852,238.6490413023148,25,1000.0
2.2810318928019937,950.625,24.375,25,1000.0
