sample_id,replicate,334_373,334_384,600,ratio
B5,1,123041.0,160684.0,0.0429,0.7657327425257027
B6,1,115325.0,144385.0,0.041,0.7987325553208435
B7,1,100137.0,122138.0,0.0401,0.8198676906450081
B8,1,94044.0,116097.0,0.0414,0.8100467712343988
C1,1,90383.0,116596.0,0.04,0.7751809667570071
C2,1,103403.0,135586.0,0.0395,0.7626377354594133
C3,1,114927.0,159075.0,0.0417,0.7224705327675625
C4,1,118247.0,161712.0,0.0409,0.7312196992183635
C5,1,125370.0,172601.0,0.0396,0.7263573212206187
C6,1,127718.0,174273.0,0.0397,0.7328616595800841
C7,1,125935.0,172020.0,0.0409,0.7320951052203232
C8,1,100833.0,134307.0,0.0413,0.7507650383077576
B5,2,118852.0,150779.0,0.0433,0.7882530060552199
B6,2,112110.0,139425.0,0.0408,0.8040882194728348
B7,2,94650.0,116516.0,0.0396,0.8123347866387449
B8,2,89632.0,110794.0,0.0412,0.8089968770872069
C1,2,85173.0,109079.0,0.0401,0.780837741453442
C2,2,99814.0,132690.0,0.0396,0.7522345316150426
C3,2,106797.0,148763.0,0.0416,0.7179002843448976
C4,2,114023.0,157880.0,0.0411,0.7222130732201673
C5,2,121199.0,169592.0,0.0396,0.7146504552101515
C6,2,121827.0,171013.0,0.0396,0.7123844386099303
C7,2,121081.0,166766.0,0.0411,0.7260532722497391
C8,2,96463.0,129483.0,0.0416,0.7449858282554467
B5,3,114386.0,145840.0,0.0433,0.7843252879868349
B6,3,104704.0,132322.0,0.041,0.7912818730067562
B7,3,89543.0,111195.0,0.0399,0.8052790143441702
B8,3,84719.0,106175.0,0.0411,0.7979185307275724
C1,3,83386.0,106206.0,0.0401,0.7851345498371091
C2,3,97667.0,130374.0,0.0399,0.7491294276466166
C3,3,104917.0,145250.0,0.0415,0.7223201376936317
C4,3,112032.0,155147.0,0.0409,0.722102264304176
C5,3,119026.0,167388.0,0.0397,0.7110784524577628
C6,3,120854.0,170518.0,0.0397,0.7087462907141768
C7,3,119509.0,164593.0,0.0412,0.7260879867309059
C8,3,94933.0,127462.0,0.0415,0.7447945269962812
