concentration,surfactant volume,water volume,probe volume,total volume
2.3674411627546994,152.09999999999997,822.9000000000001,25,1000.0
3.056353398824958,196.36025565271603,778.639744347284,25,1000.0
3.9457352712578326,253.49999999999997,721.5,25,1000.0
4.438952180165062,285.1875,689.8125,25,1000.0
5.0308124708537365,323.2125,651.7875,25,1000.0
5.622672761542411,361.23749999999995,613.7625,25,1000.0
6.214533052231086,399.2625,575.7375,25,1000.0
6.806393342919761,437.28749999999997,537.7125000000001,25,1000.0
7.3982536336084355,475.31249999999994,499.68750000000006,25,1000.0
8.877904360330124,570.375,404.625,25,1000.0
11.46132524559359,736.3509586976849,238.64904130231514,25,1000.0
14.796507267216873,950.625,24.375,25,1000.0
