concentration,surfactant volume,water volume,probe volume,total volume
0.41889488791523066,152.1,822.9,25,1000.0
0.5407909749023703,196.36025565271603,778.639744347284,25,1000.0
0.6981581465253844,253.49999999999997,721.5,25,1000.0
0.7854279148410575,285.1875,689.8125,25,1000.0
0.8901516368198651,323.2125,651.7875,25,1000.0
0.9948753587986727,361.23749999999995,613.7625,25,1000.0
1.0995990807774805,399.2625,575.7375,25,1000.0
1.204322802756288,437.2874999999999,537.7125000000001,25,1000.0
1.3090465247350958,475.3125,499.6875,25,1000.0
1.570855829682115,570.375,404.625,25,1000.0
2.0279661558838886,736.3509586976852,238.6490413023148,25,1000.0
2.6180930494701915,950.625,24.375,25,1000.0
