sample_id,replicate,334_373,334_384,600,ratio
E5,1,62178.0,77364.0,0.0398,0.803707150612688
E6,1,67029.0,83156.0,0.0398,0.806063302708163
E7,1,59439.0,73382.0,0.0391,0.8099942765255784
E8,1,65981.0,81620.0,0.0396,0.8083925508453811
F1,1,55212.0,69609.0,0.0394,0.7931732965564797
F2,1,61859.0,79569.0,0.0397,0.777425881938946
F3,1,59820.0,77622.0,0.0385,0.7706578032001237
F4,1,66764.0,89624.0,0.0421,0.7449343925734179
F5,1,62763.0,84035.0,0.0396,0.7468673766882846
F6,1,73320.0,100020.0,0.0405,0.7330533893221356
F7,1,73681.0,100152.0,0.0411,0.7356917485422159
F8,1,73737.0,99264.0,0.0421,0.7428372823984526
E5,2,56474.0,73016.0,0.04,0.7734469157444943
E6,2,62082.0,78681.0,0.04,0.7890342013955084
E7,2,55605.0,69165.0,0.0389,0.8039470830622425
E8,2,61381.0,75085.0,0.0392,0.8174868482386628
F1,2,51631.0,65516.0,0.0392,0.7880670370596495
F2,2,57348.0,75257.0,0.0397,0.7620287813758189
F3,2,55108.0,72942.0,0.0386,0.7555043733377204
F4,2,62532.0,84675.0,0.0419,0.7384942426926484
F5,2,59035.0,80165.0,0.0393,0.7364186365620907
F6,2,68805.0,95074.0,0.0405,0.7236994341249974
F7,2,69130.0,93719.0,0.0409,0.7376305765106328
F8,2,68866.0,91956.0,0.0419,0.7489016486145548
E5,3,55130.0,70740.0,0.0406,0.7793327678823863
E6,3,59704.0,76717.0,0.0402,0.778236896646115
E7,3,54255.0,67861.0,0.0391,0.7995019230485846
E8,3,59278.0,72771.0,0.0392,0.8145827321323055
F1,3,50958.0,64867.0,0.0392,0.7855766414355527
F2,3,56783.0,74607.0,0.04,0.7610948034366748
F3,3,53957.0,71749.0,0.0385,0.7520244184587939
F4,3,61450.0,83506.0,0.0418,0.7358752664479199
F5,3,58275.0,79258.0,0.0394,0.7352570087562139
F6,3,68330.0,94092.0,0.0404,0.7262041406283212
F7,3,68274.0,92280.0,0.0412,0.7398569570871262
F8,3,68249.0,91435.0,0.0419,0.7464209547766173
