sample_id,replicate,334_373,334_384,600,ratio
D1,1,74587.0,92007.0,0.0459,0.8106665797167607
D2,1,71738.0,88819.0,0.0386,0.8076875443317308
D3,1,69451.0,83806.0,0.039,0.8287115480991815
D4,1,65401.0,78975.0,0.042,0.8281228236783792
D5,1,60436.0,73943.0,0.0394,0.8173322694507932
D6,1,58503.0,74097.0,0.0408,0.7895461354710717
D7,1,63520.0,81864.0,0.0395,0.7759210397732825
D8,1,71265.0,93905.0,0.0396,0.7589052766093393
E1,1,71287.0,96855.0,0.0425,0.7360177585049816
E2,1,74091.0,103045.0,0.0394,0.7190159638992674
E3,1,73854.0,101954.0,0.0393,0.7243855071895169
E4,1,63919.0,87031.0,0.0396,0.7344394526088406
D1,2,67540.0,83670.0,0.0458,0.8072188359029521
D2,2,66083.0,79854.0,0.039,0.827547774688807
D3,2,64829.0,79129.0,0.039,0.8192824375387027
D4,2,61314.0,75509.0,0.0423,0.8120091644704605
D5,2,57757.0,72166.0,0.0395,0.8003353379707896
D6,2,56253.0,71612.0,0.0411,0.7855247723845166
D7,2,60476.0,77042.0,0.0393,0.7849744295319436
D8,2,66260.0,87576.0,0.0398,0.7565999817301544
E1,2,67859.0,92112.0,0.0428,0.7367009727288518
E2,2,70676.0,97661.0,0.0394,0.7236870398623811
E3,2,71665.0,99324.0,0.0394,0.7215275260762756
E4,2,60462.0,83905.0,0.0394,0.7206006793397295
D1,3,65418.0,80656.0,0.0459,0.8110741916286451
D2,3,63426.0,77198.0,0.0387,0.8216015958962667
D3,3,63078.0,76735.0,0.0389,0.8220238483091158
D4,3,60599.0,73634.0,0.0419,0.822975799223185
D5,3,56285.0,70557.0,0.0394,0.7977238261263943
D6,3,54786.0,69579.0,0.0407,0.7873927478118398
D7,3,58267.0,76333.0,0.0393,0.7633264774081983
D8,3,64895.0,85676.0,0.0397,0.7574466595079136
E1,3,67665.0,91556.0,0.0427,0.7390558783695225
E2,3,70216.0,97261.0,0.0392,0.7219337658465367
E3,3,71889.0,99086.0,0.0394,0.7255212643562158
E4,3,61219.0,84891.0,0.0397,0.7211482960502291
