sample_id,replicate,334_373,334_384,600,ratio
A1,1,81670.0,101970.0,0.0411,0.8009218397567912
A2,1,87450.0,102954.0,0.0394,0.8494084736872778
A3,1,83451.0,99554.0,0.0393,0.8382485887056271
A4,1,74570.0,91431.0,0.043,0.8155877109514279
A5,1,69159.0,86125.0,0.0406,0.8030072568940494
A6,1,67522.0,84521.0,0.0389,0.798878385253369
A7,1,78788.0,100840.0,0.0395,0.7813169377231257
A8,1,75632.0,97821.0,0.0411,0.7731673158115333
B1,1,82913.0,113376.0,0.0447,0.7313099774202653
B2,1,88455.0,125241.0,0.0475,0.7062782954463794
B3,1,88832.0,126592.0,0.0401,0.7017189079878665
B4,1,79479.0,111161.0,0.039,0.7149899695036929
A1,2,73280.0,92674.0,0.0414,0.7907287912467359
A2,2,77201.0,96993.0,0.0392,0.7959440371985608
A3,2,74216.0,92582.0,0.0394,0.8016245058434684
A4,2,69780.0,87099.0,0.0429,0.8011573037577928
A5,2,64110.0,82620.0,0.0407,0.7759622367465505
A6,2,63253.0,81363.0,0.0389,0.7774172535427651
A7,2,71847.0,94581.0,0.0395,0.7596345989152156
A8,2,70246.0,92204.0,0.0412,0.761854149494599
B1,2,77915.0,106366.0,0.0439,0.7325179098584134
B2,2,84458.0,119794.0,0.0443,0.7050269629530694
B3,2,85657.0,122193.0,0.0398,0.7009976021539696
B4,2,76863.0,108820.0,0.039,0.7063315566991362
A1,3,71500.0,89755.0,0.0416,0.7966130020611665
A2,3,75479.0,94212.0,0.0393,0.8011612108860867
A3,3,72307.0,91006.0,0.0392,0.7945300309869678
A4,3,67323.0,85419.0,0.0433,0.7881501773610087
A5,3,62792.0,80973.0,0.0405,0.7754683659985427
A6,3,60967.0,79900.0,0.0388,0.7630413016270338
A7,3,69122.0,91961.0,0.0395,0.7516447189569492
A8,3,67956.0,90055.0,0.041,0.7546055188495919
B1,3,77025.0,105245.0,0.0435,0.7318637464962706
B2,3,83377.0,118905.0,0.0442,0.7012068458012699
B3,3,85901.0,122569.0,0.0397,0.7008378953895357
B4,3,78479.0,110314.0,0.0388,0.7114146889787334
