concentration,surfactant volume,water volume,probe volume,total volume
0.32955007703773886,152.1,822.9,25,1000.0
0.42544732003617797,196.36025565271603,778.639744347284,25,1000.0
0.5492501283962314,253.5,721.5,25,1000.0
0.6179063944457603,285.1875,689.8125,25,1000.0
0.7002939137051951,323.21250000000003,651.7874999999999,25,1000.0
0.7826814329646298,361.2375,613.7625,25,1000.0
0.8650689522240645,399.26250000000005,575.7375,25,1000.0
0.9474564714834992,437.2875,537.7125,25,1000.0
1.029843990742934,475.31250000000006,499.68749999999994,25,1000.0
1.2358127888915207,570.375,404.625,25,1000.0
1.5954274501356673,736.3509586976852,238.6490413023148,25,1000.0
2.059687981485868,950.6250000000001,24.374999999999886,25,1000.0
