Surfactant,Assay,Time_min,Replicate,CMC,r2,A1,A2,dx
CTAB,b,10,2,1.0337673664065326,0.9661207443826932,0.8274879997416503,0.7369029997627207,0.04894787147238529
CTAB,b,10,3,1.0447827267123646,0.9618094696385859,0.8244109435933015,0.7372636057844437,0.057436891452180776
CTAB,b,20,1,1.0566260477282845,0.8839398545928776,0.8286819121454151,0.7366860359736657,0.05797520717462991
CTAB,b,20,2,1.0431083060129709,0.9782390726226201,0.8312209953640763,0.7381120421708927,0.05681121215973287
CTAB,b,20,3,1.0366046773095143,0.9580273864473254,0.8278532338875977,0.7382919122707738,0.05852685645057242
CTAB,b,30,1,1.0190679913690794,0.9707463130168638,0.8457110184701782,0.7396940177292424,0.06561707208261643
CTAB,b,30,2,1.0423721255361182,0.9729969888749714,0.8337164287514274,0.7372650895352428,0.06815970892464993
CTAB,b,30,3,1.0364512906424221,0.9740684584183433,0.8318440386768692,0.7367270636109897,0.06935543947134702
CTAB,c,0,1,1.1570455987263577,0.874192209809548,0.8176805024316642,0.7366283632105235,0.07598851646689722
CTAB,c,0,2,1.0701859193197922,0.8902917136291917,0.8118703171132958,0.7481694555685675,0.0002666640323081837
CTAB,c,0,3,1.0762576022816976,0.9591363136373059,0.8155060587589624,0.746397283613174,0.05176634681047612
CTAB,c,5,1,1.072149938684151,0.937868190258948,0.8297934252901162,0.736748651062318,0.1451523672286998
CTAB,c,5,2,1.1333983527063505,0.942558517647331,0.8212577689152263,0.7379096743938792,0.11303876176692497
CTAB,c,5,3,1.1051695989134458,0.9620008229122601,0.8221765250841534,0.7346724763447192,0.12324453230307628
CTAB,c,10,1,1.0856618920559673,0.8800169363540891,0.8247618675188947,0.734011615017804,0.19679921594033398
CTAB,c,10,2,1.0941426564540877,0.9708164626877208,0.8268640088380664,0.7349714901803592,0.14877860790560313
CTAB,c,10,3,1.0755812660318904,0.9700680194330532,0.8255818329436907,0.7346451350576176,0.13310495750548698
CTAB,c,20,1,1.101138854945073,0.9241912979909725,0.827178831379363,0.7409662546305849,0.13065489678578474
CTAB,c,20,2,1.0888321610851128,0.9527108238818331,0.8320238881806821,0.7374579485202137,0.13061140283216377
CTAB,c,20,3,1.055655025621293,0.9803248969544284,0.8281412544888263,0.7398116283806955,0.11944708165216326
CTAB,c,30,1,1.0294463783248724,0.9563729270332855,0.8421666628640787,0.7412868314250837,0.151140409623669
CTAB,c,30,2,1.0740156481863603,0.9697609809635195,0.8342618438426858,0.7394696408272851,0.13546487701113238
CTAB,c,30,3,1.0468717429327066,0.9779869940966444,0.8342397120805799,0.7376728502677457,0.12584047934795237
DTAB,a,0,1,16.370876057531298,0.9347929336874556,0.805552054243009,0.7309167660187375,2.2731236985637384
DTAB,a,0,2,14.790299348791537,0.9448343534960956,0.831024205147916,0.7290128409062039,2.298040813647547
DTAB,a,0,3,14.328809872641141,0.9701085704883912,0.8317744003477556,0.729010894562957,2.2702664090116857
DTAB,a,5,1,15.47279149045428,0.8942585124500528,0.825817760936075,0.7359182322873098,3.1484675689070025
DTAB,a,5,2,14.166613025188244,0.9687927961822268,0.8282201261652532,0.7293760368138832,2.432540721045544
DTAB,a,5,3,15.237305202979838,0.9809833952565836,0.8196678053078315,0.7279622740593912,1.8890549289960537
DTAB,a,10,1,13.875537935237137,0.973321402427183,0.8264815078255494,0.7346406858473007,2.4405915949249932
DTAB,a,10,2,14.18431147751476,0.9623773901256012,0.8218984441157228,0.7351501285821318,1.4165266424559098
DTAB,a,10,3,14.380916255624623,0.9764849063471311,0.8224629885279855,0.7299085919701732,1.7177060596290084
DTAB,a,20,1,13.521048709648728,0.9467754389484452,0.8112555377893056,0.7417411978310698,0.039777180346615905
DTAB,a,20,2,14.32464502205204,0.9653121725785284,0.8284722906239735,0.7363322367549718,1.8217654837874482
DTAB,a,20,3,14.76854673590866,0.9713855408786436,0.8275988230285727,0.7324510096479967,1.863457842369138
DTAB,a,30,1,15.793134427332722,0.9255942024156606,0.8198293871766791,0.7429954020796333,0.957059975045745
DTAB,a,30,2,14.460901450162284,0.9790070695422153,0.8248414968439339,0.7361328719517873,1.0652178523238707
DTAB,a,30,3,14.851046104722846,0.9894025073043639,0.8240664266479462,0.7331733080615779,1.3996579321426978
DTAB,b,0,1,14.989360710426473,0.8886111789476978,0.8094397637654466,0.7389262391313767,0.07031364644056595
DTAB,b,0,2,15.29644007053898,0.9639016412901439,0.8167408464684939,0.7396337434377266,0.5746155522779025
DTAB,b,0,3,15.50875568554893,0.9708818133305022,0.8166153129927485,0.7358222260743067,0.6373394801695694
DTAB,b,5,1,14.839352968274982,0.9535469966880713,0.8138759183490802,0.7353616447821066,0.3878974765484846
DTAB,b,5,2,15.05896612875576,0.959696331197724,0.8205180762074047,0.736006785216742,0.3332378612140744
DTAB,b,5,3,15.13639327780575,0.9655295513154867,0.8167307640115253,0.7322699866960455,0.40970450778808154
DTAB,b,10,1,14.885949125672235,0.9070816733019303,0.8137578301570313,0.7338837733143231,0.45329628814969164
DTAB,b,10,2,14.789149072545094,0.9730722567247616,0.8248169242531315,0.7336113620499964,0.6609569240471583
DTAB,b,10,3,14.926792887827167,0.9794328934511379,0.8223331415573354,0.730121304444256,0.6344867294334262
DTAB,b,20,1,14.97842504306904,0.9618258624553369,0.8178107660119994,0.7385997987590568,0.30145848397269953
DTAB,b,20,2,15.058594089298474,0.9651010342410499,0.8253918846923356,0.7332819193818605,0.553601636161086
DTAB,b,20,3,14.862113348421905,0.9750624982363592,0.8253961369085558,0.7323292355065044,0.73036445824134
DTAB,b,30,1,14.69827985840277,0.9764086536725768,0.8378897322841765,0.739294738288904,0.6339437031813614
DTAB,b,30,2,14.816652154070756,0.9680678299961485,0.8275858706763706,0.7351047879139471,0.6495214434806994
DTAB,b,30,3,14.904085548953564,0.9789839395142983,0.8279825229704288,0.734442567928617,0.6746419101349294
DTAB,c,0,1,16.9541058209625,0.9377064452150258,0.8087372713863571,0.7436481773738817,0.6277757580195895
DTAB,c,0,2,15.483491350203781,0.9319417648618136,0.8259400652977072,0.7385441113738761,1.3313423570565346
DTAB,c,0,3,15.252236797061862,0.9577455566273957,0.8304386393279177,0.738743935742356,1.5006374269248248
DTAB,c,5,1,15.032687201055637,0.9410786194795876,0.8269504108860961,0.7369969576283075,1.6176586415826686
DTAB,c,5,2,14.291636835689834,0.9687594310837484,0.8321020201101316,0.7409328687990453,1.5771754394131687
DTAB,c,5,3,14.431988988001835,0.978323278193674,0.8278791284974455,0.7347995977541392,1.5904771662509603
DTAB,c,10,1,14.51088033709794,0.9301130030369427,0.8177059187572175,0.7381148688903855,2.339096076192266
DTAB,c,10,2,14.605249507510173,0.9859459103963908,0.8260101026645844,0.7368538569985784,1.4418350448985782
DTAB,c,10,3,14.353524955588863,0.9882650181775315,0.8207984948790686,0.7367646653043619,1.120566210865987
DTAB,c,20,1,14.292879636028221,0.9462957577232507,0.8244101291079252,0.7398952887166007,0.6652404910006418
DTAB,c,20,2,14.407333832411412,0.9855474633602523,0.8234383291579386,0.7418432365209672,0.6867427831528352
DTAB,c,20,3,14.33748520153768,0.986978147386064,0.8256776139890964,0.7364256209504977,1.0627619736617837
DTAB,c,30,1,14.833723709326017,0.9642431515111616,0.8193436019205153,0.744638638726143,0.7880065577268268
DTAB,c,30,2,14.717516782198256,0.9828155775635818,0.8261290670597468,0.7413041905717609,0.8533156549407761
DTAB,c,30,3,14.407741717902356,0.9882723722387616,0.8267475286464553,0.7402371963917235,0.8016097607573871
TTAB,a,0,1,3.9953733352023595,0.9330137081010572,0.8081127193054622,0.729019494426945,0.24807888383443957
TTAB,a,0,2,4.119301136058492,0.9516467599669616,0.813134523331805,0.7310347699017992,0.38510215852801877
TTAB,a,0,3,3.9787282892220226,0.9664827536801327,0.814224778276882,0.7272177879809183,0.31533590406376355
TTAB,a,5,1,3.964887113713632,0.9511326059211955,0.8047321750228914,0.7299946039821147,0.28054568015958237
TTAB,a,5,2,3.8803770172243377,0.9694552478129552,0.8228075496978601,0.7226497961447722,0.4734887863477229
TTAB,a,5,3,3.7983296949114433,0.9870401845028408,0.8267121189738101,0.7234606583933302,0.44250039089141036
TTAB,a,10,1,3.674846436962588,0.9673306925885686,0.8241609078116036,0.7318397435207927,0.4679911001837996
TTAB,a,10,2,3.8204535917385334,0.9658303968579268,0.823676354774293,0.7275441264314694,0.35421056485100905
TTAB,a,10,3,3.7993818358484535,0.9755212728174373,0.828937030736927,0.7240574741332558,0.36882419325476584
TTAB,a,20,1,3.787702811004924,0.9646892264538667,0.8290041450701302,0.7366706369906498,0.24378674910748382
TTAB,a,20,2,3.74951520090902,0.9689671800944072,0.8265508858904005,0.7316391095617726,0.32391431969374435
TTAB,a,20,3,3.829092675220318,0.9759778863459098,0.8317139897011894,0.7247384668087744,0.39495531929395283
TTAB,a,30,1,3.7573571450027297,0.9683377774647868,0.828496732221673,0.7380779964564793,0.20219665274294077
TTAB,a,30,2,3.822716050860309,0.9781631764287501,0.8260434790229445,0.7311235610260022,0.3321657160591161
TTAB,a,30,3,3.848569008998433,0.9792987471174376,0.8294454029674392,0.7249191297157422,0.3475159723116669
TTAB,b,0,1,3.960963015370177,0.944630572060646,0.8117576564974132,0.7404611055502421,0.11003638493216086
TTAB,b,0,2,3.8665030367511495,0.9180301226318505,0.8180494859219705,0.7375789441132478,0.15216490732047508
TTAB,b,0,3,3.8115719022732204,0.9171068898058824,0.8123816423285024,0.7364495806132402,0.16048767329161517
TTAB,b,5,1,3.7450158565231924,0.8824346223303509,0.8082865655752589,0.7322594284561299,0.12045662509265181
TTAB,b,5,2,3.7417426283907855,0.9525845360306576,0.8150398118354859,0.7348236582287487,0.15103626227822095
TTAB,b,5,3,3.7464770053615637,0.9599451401720657,0.8187086346838724,0.7335092958071951,0.1751374822936791
TTAB,b,10,1,3.725257023769528,0.9818432859382727,0.8182653213196037,0.7295554329580487,0.20881482794208417
TTAB,b,10,2,3.701124912593146,0.9777084239882503,0.827125794754776,0.7305872977125583,0.2104502868901799
TTAB,b,10,3,3.723479027883679,0.9730177278365547,0.8234512379410632,0.7300405435203235,0.21480012357833606
TTAB,b,20,1,3.739010013891534,0.9819602863521419,0.827405440905662,0.7373071590962857,0.18883546286510622
TTAB,b,20,2,3.7038244645701353,0.9693736654433054,0.8269778685640802,0.7330598295027052,0.19231344201211195
TTAB,b,20,3,3.6991357048149545,0.9690910963120084,0.8247621266075094,0.7321227802471181,0.20628386340839852
TTAB,b,30,1,3.604913625296372,0.9867284700653732,0.8421132754330426,0.73214438844401,0.3330234963966238
TTAB,b,30,2,3.6865975111991527,0.9725353391932688,0.8308279258989237,0.7313710973280474,0.242717561219739
TTAB,b,30,3,3.7147609706483644,0.9788771978998481,0.827162090894874,0.73431430994033,0.17700481403782814
TTAB,c,0,1,4.033838430926906,0.9459576039577473,0.8188683712008138,0.7222133852565947,0.3427911612382949
TTAB,c,0,2,3.854643751085304,0.9742041663663484,0.8301890816919731,0.7318145884100538,0.32390885659924373
TTAB,c,0,3,3.942699218870975,0.9660931423118329,0.8346965499739252,0.72522153399218,0.34956830008813133
TTAB,c,5,1,3.712847889814016,0.9621820453156975,0.8334266005203392,0.7273963213142255,0.49204626808899493
TTAB,c,5,2,3.9458159344755988,0.9756132284506075,0.8232842335840606,0.7229470780558872,0.4203788939305038
TTAB,c,5,3,3.8819262120246747,0.9765141548090795,0.8303628142204746,0.7200089486299849,0.46660540210417983
TTAB,c,10,1,3.7232474553556343,0.9708849707029723,0.8224998751347758,0.7277331981113909,0.4801238025355727
TTAB,c,10,2,3.89244744432562,0.9847640740624343,0.8244950516670655,0.7225603739213269,0.35090090164325966
TTAB,c,10,3,3.8787759948168317,0.9867543669404114,0.8290918985319891,0.7209021362391317,0.4535513390982413
TTAB,c,20,1,3.889215695612082,0.966351352140344,0.8120259088176928,0.7335936718826992,0.39450780602891383
TTAB,c,20,2,3.892232141051244,0.9863603185487398,0.8252361940457502,0.7287268035439758,0.27829313342117884
TTAB,c,20,3,3.8701589345565934,0.9854027331332592,0.8289041408395129,0.7227481933769706,0.3476009380018589
TTAB,c,30,1,3.9218340218480248,0.9680859907211112,0.8104471868093966,0.7345414539752039,0.2577301415346521
TTAB,c,30,2,3.85345459092063,0.9750082757579088,0.8302667045129272,0.731022641158813,0.26750066171162895
TTAB,c,30,3,3.891188275079494,0.9719167439865736,0.8290638523322698,0.7235020560012374,0.33936339982538377
