sample_id,replicate,334_373,334_384,600,ratio
D1,1,144642.0,180766.0,0.0402,0.8001615348018986
D2,1,138888.0,172739.0,0.0397,0.8040338313872374
D3,1,132641.0,165209.0,0.0393,0.802867882500348
D4,1,129824.0,162450.0,0.0395,0.7991628193290243
D5,1,121958.0,150748.0,0.0411,0.8090190251280283
D6,1,101113.0,124979.0,0.0391,0.8090399187063426
D7,1,91271.0,115386.0,0.0403,0.7910058412632381
D8,1,117915.0,157422.0,0.0393,0.7490376186301787
E1,1,127104.0,174155.0,0.0419,0.7298326203669145
E2,1,119372.0,169109.0,0.0399,0.7058879184431343
E3,1,121233.0,167694.0,0.0396,0.7229417868260045
E4,1,98304.0,133366.0,0.0398,0.7370994106443921
D1,2,131384.0,164801.0,0.0401,0.7972281721591495
D2,2,122424.0,156588.0,0.0395,0.7818223618668098
D3,2,119344.0,150643.0,0.0393,0.7922306379984466
D4,2,119608.0,148887.0,0.0394,0.8033475051549162
D5,2,114813.0,141895.0,0.041,0.8091405616829346
D6,2,97418.0,119608.0,0.039,0.8144772924887967
D7,2,85908.0,109309.0,0.04,0.7859188172977523
D8,2,109595.0,146296.0,0.0391,0.7491318969759939
E1,2,120998.0,167668.0,0.042,0.7216523129040723
E2,2,114355.0,161128.0,0.0399,0.7097152574350827
E3,2,117297.0,163925.0,0.0396,0.7155528442885466
E4,2,94979.0,130741.0,0.0397,0.7264668313688897
D1,3,125285.0,157995.0,0.0404,0.7929681319029083
D2,3,117409.0,148276.0,0.0395,0.7918274029512531
D3,3,115444.0,145013.0,0.0393,0.7960941432837056
D4,3,115131.0,144177.0,0.0391,0.7985392954493435
D5,3,109377.0,137389.0,0.0412,0.7961117702290577
D6,3,93964.0,117079.0,0.0389,0.802569205408314
D7,3,84411.0,107096.0,0.0401,0.7881806976917906
D8,3,108724.0,144283.0,0.0391,0.7535468489011179
E1,3,119640.0,166095.0,0.042,0.7203106655829495
E2,3,114174.0,160156.0,0.0399,0.7128924298808662
E3,3,117362.0,163458.0,0.0396,0.7179948365941098
E4,3,95348.0,131696.0,0.0398,0.7240007289515247
