sample_id,replicate,334_373,334_384,600,ratio
B5,1,108395.0,142596.0,0.0402,0.7601545625403238
B6,1,109683.0,141116.0,0.0403,0.7772541738711415
B7,1,126295.0,161177.0,0.0396,0.7835795429869026
B8,1,120772.0,158326.0,0.0407,0.7628058562712379
C1,1,112125.0,149776.0,0.0393,0.7486179361179361
C2,1,116896.0,158520.0,0.0389,0.7374211455967701
C3,1,120572.0,166013.0,0.0408,0.726280472011228
C4,1,123008.0,167736.0,0.0401,0.7333428721323986
C5,1,129332.0,176568.0,0.0387,0.732477006026007
C6,1,134524.0,181301.0,0.0386,0.7419925979448542
C7,1,128590.0,175235.0,0.0396,0.7338145918338231
C8,1,114391.0,156034.0,0.0399,0.7331158593639848
B5,2,103196.0,134041.0,0.0437,0.7698838415111794
B6,2,102963.0,133648.0,0.0404,0.770404345744044
B7,2,116722.0,151492.0,0.0397,0.7704829297916722
B8,2,114250.0,149583.0,0.0409,0.7637900028746583
C1,2,105183.0,141265.0,0.0394,0.7445793367076062
C2,2,109990.0,148580.0,0.0391,0.7402745995423341
C3,2,113950.0,160252.0,0.0407,0.7110675685794873
C4,2,116690.0,159558.0,0.0402,0.7313328068790033
C5,2,123152.0,171157.0,0.0386,0.7195265165900314
C6,2,126925.0,176833.0,0.0388,0.7177676112490315
C7,2,123412.0,169038.0,0.0397,0.7300843597297649
C8,2,110871.0,150670.0,0.04,0.735853189088737
B5,3,103039.0,136991.0,0.0401,0.7521589009496974
B6,3,99233.0,129390.0,0.0405,0.7669294381327769
B7,3,112598.0,147384.0,0.0394,0.7639770938500787
B8,3,109913.0,146078.0,0.0408,0.7524267856898369
C1,3,105011.0,139403.0,0.0396,0.7532908187054798
C2,3,109359.0,146349.0,0.0389,0.7472480167271386
C3,3,112502.0,157812.0,0.0409,0.7128862190454465
C4,3,116175.0,158217.0,0.0399,0.7342763419860066
C5,3,121888.0,169654.0,0.0388,0.7184504933570679
C6,3,126094.0,176747.0,0.0388,0.7134152206260926
C7,3,122175.0,167997.0,0.0395,0.7272451293773103
C8,3,110024.0,149717.0,0.0398,0.7348798065683924
