concentration,surfactant volume,water volume,probe volume,total volume
0.4237541447543734,152.1,822.9,25,1000.0
0.5470642485066851,196.36025565271603,778.639744347284,25,1000.0
0.7062569079239557,253.5,721.5,25,1000.0
0.7945390214144501,285.1875,689.8125,25,1000.0
0.9004775576030435,323.2125,651.7875,25,1000.0
1.0064160937916369,361.2375,613.7625,25,1000.0
1.11235462998023,399.26249999999993,575.7375000000001,25,1000.0
1.2182931661688234,437.28749999999997,537.7125000000001,25,1000.0
1.3242317023574168,475.31249999999994,499.68750000000006,25,1000.0
1.5890780428289002,570.375,404.625,25,1000.0
2.051490931900069,736.3509586976851,238.6490413023149,25,1000.0
2.6484634047148337,950.6249999999999,24.375000000000114,25,1000.0
