Concentration,Rep1,Rep2,Rep3
0.428,0.806849385283414,0.8184143996851204,0.8147000866424886
0.5525456240589248,0.8472708855714783,0.8334449308953559,0.8309555784223102
0.7133333333333334,0.8014249618313796,0.8233479730040788,0.8236437004931998
0.8025,0.807044776119403,0.8128141058884542,0.8181696073069875
0.9095,0.789672815667209,0.8027401948940968,0.8032515646356377
1.0165,0.7921128325522631,0.7917574071701773,0.7869925512104283
1.1235,0.7750524575570674,0.7777089227909101,0.769155230605458
1.2305,0.7679923736892278,0.7681383577052868,0.765933012838282
1.3375,0.7590153185909281,0.7437317277692581,0.7413139175336247
1.605,0.7224119137983112,0.7341913673086393,0.7331154684095861
2.0720460902209683,0.7372978249677389,0.7279097379022572,0.7273033044576543
2.6750000000000003,0.7414787950328888,0.7463270608613495,0.7444693761456292
