Concentration,Rep1,Rep2,Rep3
1.594,0.8114829782678514,0.81914578642595,0.8230844745149831
2.057845151284874,0.8284313725490197,0.8373558888105712,0.8369524631379806
2.6566666666666667,0.8129902933057002,0.8298912002930183,0.8374389250814332
2.98875,0.8159673015104905,0.8240486846993472,0.8302310886441596
3.38725,0.8044223502283946,0.8140691636886088,0.8199789675657725
3.78575,0.7939590854392299,0.7861682089918925,0.7921286726863436
4.1842500000000005,0.7470255399407235,0.7496856783632415,0.7486565096952909
4.58275,0.7560355069377508,0.7542970372615719,0.7593833932717258
4.98125,0.7174879479716209,0.7343508150951772,0.7265138285822164
5.977499999999999,0.7106023415948042,0.7360824290495571,0.7313402933909133
7.716919317318277,0.7364529386610918,0.7210755187119651,0.7139379001472843
9.9625,0.7210534606054878,0.7324774880539144,0.7259451928730285
