Concentration,Rep1,Rep2,Rep3
6.34,0.82280276816609,0.8302026148896733,0.8186781118323654
8.184904804985008,0.8103636168285981,0.822896409657261,0.8248201943928734
10.566666666666666,0.7957920015067805,0.8170266735989664,0.8166338496368869
11.8875,0.79596990582417,0.8133422698838249,0.8099169065334275
13.4725,0.7968549390395621,0.8037773845121132,0.7973546010750803
15.0575,0.7665647458104272,0.7679940815222579,0.7632125771169923
16.6425,0.7668845588465267,0.7597835320768964,0.7504264582325534
18.2275,0.7573872827102271,0.7426639922739767,0.7356872316176047
19.8125,0.7334143790420178,0.7348167001016943,0.7336582181605367
23.775,0.7282841898343162,0.736236869172273,0.7358886443887211
30.693393018693783,0.7456355406248263,0.7332727935407748,0.7334364398323688
39.625,0.7454661356864543,0.7442102858448271,0.7458875114486201
