Concentration,Rep1,Rep2,Rep3
1.594,0.834133452134973,0.8230492856216579,0.8240409167938287
2.057845151284874,0.8185699633466642,0.8273824914400332,0.8342826445889259
2.6566666666666667,0.8282568582697134,0.8204420597558162,0.8297191732986144
2.98875,0.8258609545013825,0.8206993870441417,0.8179733333333333
3.38725,0.8241377345589911,0.812569485318161,0.8145629315830967
3.78575,0.7737297372509914,0.7642686406045185,0.7712296911335508
4.1842500000000005,0.755594003884345,0.7538524121098463,0.7541510444563471
4.58275,0.7529551297341709,0.7516241477823943,0.7512177350802154
4.98125,0.7344453238514879,0.7286528628206107,0.7240098500743457
5.977499999999999,0.7223691137413566,0.736403067751129,0.7295352988391456
7.716919317318277,0.7364799675011425,0.7202878744185464,0.7160601081543876
9.9625,0.7415141933420969,0.7329388063460086,0.7275695250346053
