Concentration,Rep1,Rep2,Rep3
6.34,0.8083499335989376,0.8108985276254989,0.8048530840292853
8.184904804985008,0.8005228705458554,0.818309476968998,0.815060457155477
10.566666666666666,0.8239063580582981,0.8324885276386431,0.8202975156686552
11.8875,0.8253219499946193,0.8240430306829849,0.8279102059708401
13.4725,0.8087596383420095,0.8160008050719533,0.8140054023750064
15.0575,0.764471307142203,0.7786059081483496,0.7786530911601018
16.6425,0.7290534253954263,0.733178105388983,0.7343175037294878
18.2275,0.7301347157750159,0.7277063761534777,0.7206593257276048
19.8125,0.7319674915723731,0.7271052397426973,0.7284527902671251
23.775,0.7298289174208021,0.7313284467408758,0.7297616029802383
30.693393018693783,0.7424002791022212,0.7440451969404785,0.7347920758008152
39.625,0.7491630073937283,0.7532831125349958,0.7477339303497053
