Concentration,Rep1,Rep2,Rep3
0.428,0.8060914839614504,0.793466665814974,0.7850312638986997
0.5525456240589248,0.8327531963317492,0.8144634441169679,0.8030972996318615
0.7133333333333334,0.8250152734513475,0.8339111299849439,0.8224754803646288
0.8025,0.8322095518754604,0.8221816789789619,0.8203551572483612
0.9095,0.7962200122543244,0.808236795697458,0.8155225814287739
1.0165,0.7798649654343791,0.7973942035464163,0.7944740250395741
1.1235,0.7690149267462453,0.7643046081024641,0.7515031795000945
1.2305,0.7462026572842583,0.7364857387888345,0.732258087265598
1.3375,0.7430830547698637,0.7301607808432435,0.7224720940128974
1.605,0.7378591512300537,0.7398006652599318,0.741273353756634
2.0720460902209683,0.7351701901586487,0.733702128185023,0.7242563929593124
2.6750000000000003,0.7574378299037458,0.7521210945638196,0.7471955507348712
