Concentration,Rep1,Rep2,Rep3
1.594,0.822399713522813,0.8200783887616904,0.827870205191478
2.057845151284874,0.823723842932022,0.8192374810013591,0.8258721257210805
2.6566666666666667,0.8165026892299619,0.8244117134390797,0.8237806923090502
2.98875,0.7982557718752261,0.8179235467088893,0.819694568505979
3.38725,0.7991044602531547,0.8082810587152307,0.8124575029448664
3.78575,0.7716145026340254,0.766419103574832,0.7656413095049818
4.1842500000000005,0.7488874078214692,0.7563251556414703,0.7526921675253496
4.58275,0.756161038236115,0.7492726458904493,0.7473119403505104
4.98125,0.7271797043153029,0.7213999952373015,0.7213009138848457
5.977499999999999,0.726698621929299,0.7265158749104799,0.7254814743574332
7.716919317318277,0.7391685290532304,0.7176323489276897,0.7143038585617395
9.9625,0.732548527776986,0.7386324392770807,0.7309339819618141
