Concentration,Rep1,Rep2,Rep3
0.428,0.7983390447963941,0.8087057700730166,0.8049897889720898
0.5525456240589248,0.8178769913461607,0.8033994250318603,0.8107909370835057
0.7133333333333334,0.8252207052921029,0.8254473226574798,0.8279898566439836
0.8025,0.8256450087802243,0.8221915032455267,0.8214672167923217
0.9095,0.824335919671383,0.8081321828392903,0.8080264006372567
1.0165,0.7991559022892953,0.8033456987640429,0.8007233045866126
1.1235,0.7824642753639343,0.7666585138419677,0.7648584796405243
1.2305,0.7701158157169594,0.7580030055574458,0.7510909208159873
1.3375,0.7321451197364531,0.7456033959975743,0.7502810724683002
1.605,0.7101613931441051,0.7369349005424954,0.7417697905993011
2.0720460902209683,0.7556431315406014,0.7274171173525805,0.7389867691343389
2.6750000000000003,0.748489584548275,0.7543998001155582,0.7543997981454614
