Concentration,Avg_Ratio
1.594,0.7975733417074249
2.057845151284874,0.8063347005593099
2.6566666666666667,0.8233323146232374
2.98875,0.8288543463245467
3.38725,0.8066068163268502
3.78575,0.7673877117050291
4.1842500000000005,0.7431827877463624
4.58275,0.7192132108357857
4.98125,0.7267378458129253
5.977499999999999,0.7328091324884709
7.716919317318277,0.7424570236192197
9.9625,0.741946665744264
