Concentration,Rep1,Rep2,Rep3
6.34,0.8298995533148938,0.8320785572131628,0.8214667803705714
8.184904804985008,0.8163900747921549,0.8126798349773459,0.8210068314228972
10.566666666666666,0.8071315169984854,0.8109723980520621,0.8094206821873308
11.8875,0.7931903804209274,0.7961210195402187,0.7984783689706614
13.4725,0.7881639258476835,0.7854983978084851,0.7970660908203734
15.0575,0.7876749101238897,0.7758913535274687,0.7778013024559765
16.6425,0.7963019709747009,0.7571643102384676,0.7627305900327024
18.2275,0.7595969427189191,0.7470270770013059,0.7371584350060161
19.8125,0.7437569510375696,0.726777236977648,0.7323541842772612
23.775,0.7264401889067977,0.7291519184482514,0.7276932905890272
30.693393018693783,0.747974314486558,0.7250274782402044,0.7234459624516644
39.625,0.7385628537129137,0.7413695215675413,0.7378713147188318
