Concentration,Avg_Ratio
0.428,0.7999607089888019
0.5525456240589248,0.7991405794190253
0.7133333333333334,0.8159395262337575
0.8025,0.8100862777144388
0.9095,0.8091380014929558
1.0165,0.789769054173063
1.1235,0.7778925529439297
1.2305,0.7699548280276735
1.3375,0.7368578133057774
1.605,0.726026695307496
2.0720460902209683,0.7259153617086126
2.6750000000000003,0.7418551068605598
