Concentration,Avg_Ratio
0.428,0.811268850300474
0.5525456240589248,0.8231717008337726
0.7133333333333334,0.8440436249761616
0.8025,0.838405622710682
0.9095,0.8211408831210075
1.0165,0.7915618156527726
1.1235,0.7606678816853935
1.2305,0.7392558040152052
1.3375,0.730343749933691
1.605,0.7297305453430017
2.0720460902209683,0.738732890297254
2.6750000000000003,0.7522694280500882
