Concentration,Rep1,Rep2,Rep3
0.428,0.8357346923017528,0.8125089548974805,0.8092035946699722
0.5525456240589248,0.8139749016113462,0.8216457392503311,0.824446163806035
0.7133333333333334,0.8304668507149038,0.8382051954867489,0.8300344386849393
0.8025,0.83933741342031,0.8390744050418587,0.8338556788248188
0.9095,0.8333226027985234,0.8184341791368467,0.8164412935976544
1.0165,0.7967056783701777,0.78980431510286,0.7891308318282363
1.1235,0.7607165094113703,0.7503527230217277,0.7573130116647253
1.2305,0.7372809000050223,0.7395550810779618,0.7421440825842779
1.3375,0.7277450617935988,0.7276223427259723,0.7280470629460164
1.605,0.7272258881515646,0.7381382624954511,0.7288558935480827
2.0720460902209683,0.7509008531609348,0.7338888777064337,0.7393154561928613
2.6750000000000003,0.7504306648847826,0.7464389472282911,0.750589147041612
