Concentration,Rep1,Rep2,Rep3
1.594,0.8024286283769281,0.8047176913425345,0.7952167794764692
2.057845151284874,0.8163832289209653,0.8142441171963164,0.8124453409315315
2.6566666666666667,0.809430565644443,0.8201478325425261,0.8161238142461166
2.98875,0.826765349802307,0.835058379646153,0.8266897141759643
3.38725,0.8030649913037305,0.8127559813932801,0.8061664915177901
3.78575,0.8000368025293375,0.7873180907328932,0.7764970096030781
4.1842500000000005,0.7490512400397709,0.7509451694897152,0.7472235719969859
4.58275,0.7306017049343538,0.7167319495419918,0.726185138131181
4.98125,0.7354271470143698,0.7239275010703582,0.7164644397964243
5.977499999999999,0.733596858235581,0.7485606309734467,0.7448724231775857
7.716919317318277,0.751387561985351,0.7495454729101855,0.7494397856169289
9.9625,0.7512275066373857,0.7460727566477732,0.7426488506213955
