Concentration,Avg_Ratio
1.594,0.8238370197534812
2.057845151284874,0.825093522276995
2.6566666666666667,0.8191726375133938
2.98875,0.812101093669033
3.38725,0.7970393684538478
3.78575,0.783692096747897
4.1842500000000005,0.7472769562716643
4.58275,0.7469620057797274
4.98125,0.725139064814086
5.977499999999999,0.7244670737755242
7.716919317318277,0.7204911144193992
9.9625,0.7279834990581783
