Concentration,Rep1,Rep2,Rep3
6.34,0.8045782081233991,0.8290999326559892,0.8216842011279594
8.184904804985008,0.8097001616440643,0.8272596508960852,0.8332682359130511
10.566666666666666,0.8025909823995512,0.8186786922209696,0.8211045164625197
11.8875,0.7848036487044585,0.8050563199379048,0.7989370539591436
13.4725,0.7893113029579311,0.7851295914702157,0.7870695849760152
15.0575,0.7777263168435811,0.7870049776371841,0.7719257205369368
16.6425,0.7735528655843038,0.767497377014394,0.763516755857109
18.2275,0.7516412079290358,0.7365168814355884,0.7438205095702878
19.8125,0.7467096580528628,0.743772942490823,0.7353059210169528
23.775,0.7158065023967342,0.7157694613527483,0.7209093265534604
30.693393018693783,0.740083136751941,0.7242201354769311,0.7252533927867618
39.625,0.7361294386790889,0.7476073802336443,0.741541655001946
