Concentration,Rep1,Rep2,Rep3
0.428,0.7946294338102534,0.8000343301515751,0.8052183630045769
0.5525456240589248,0.8052397801701423,0.805081573447297,0.7871003846396368
0.7133333333333334,0.8099205731194518,0.8171721523349992,0.8207258532468218
0.8025,0.8135326950800281,0.8047305507672309,0.8119955872960576
0.9095,0.8083915555009312,0.811382572259112,0.8076398767188241
1.0165,0.7795714458808288,0.7965076322947218,0.7932280843436382
1.1235,0.7789473684210526,0.7812876586092011,0.773442631801535
1.2305,0.7773325701202061,0.7683801190910196,0.7641517948717949
1.3375,0.7378807165257462,0.7367116181086,0.7359811052829861
1.605,0.7180376180982925,0.7294003284952905,0.7306421393289048
2.0720460902209683,0.735634176590609,0.7223984069621654,0.7197135015730638
2.6750000000000003,0.7370125310154336,0.7455229793977813,0.7430298101684645
