Concentration,Rep1,Rep2,Rep3
0.428,0.7856842630659504,0.8002584588143737,0.7903830942169392
0.5525456240589248,0.8514970924982844,0.8088758680555556,0.8183191379581093
0.7133333333333334,0.8201636839284143,0.8355550029014341,0.837111563932756
0.8025,0.8411295820441554,0.8284627465933129,0.8276402846988299
0.9095,0.8169573879808083,0.8241791575578172,0.809879574170882
1.0165,0.7834212423632982,0.7939037811492807,0.7894396723136881
1.1235,0.7546256295293028,0.7602922389013095,0.7599909393909976
1.2305,0.7318240819573744,0.7383163030795884,0.7376653075313356
1.3375,0.7269245327807325,0.7265873658963472,0.7222739004546229
1.605,0.7277177213652375,0.7330824270532359,0.7307641794405149
2.0720460902209683,0.7453573874723769,0.7434661270269556,0.7417731039214651
2.6750000000000003,0.7535068949120304,0.7544106250094975,0.7525126490991094
