Concentration,Rep1,Rep2,Rep3
1.594,0.8212584464871869,0.8124973611990711,0.8189150236775031
2.057845151284874,0.8122401602282038,0.8306705592974875,0.8248921540634188
2.6566666666666667,0.819261179962641,0.8320514491808978,0.8251678730269469
2.98875,0.818011374289107,0.8311735158582005,0.8199301170404836
3.38725,0.8027522935779816,0.807936507936508,0.8100240067560515
3.78575,0.7669192700278379,0.7674451234721876,0.7663009712555543
4.1842500000000005,0.7422862645298851,0.7443425754092458,0.74620886981402
4.58275,0.722393353869131,0.7322301262335604,0.7299071609592094
4.98125,0.7235302071025048,0.7214370789113469,0.7149331400317062
5.977499999999999,0.7245018778361756,0.7288418261803837,0.7243744436221672
7.716919317318277,0.7357758146907559,0.7290026703819807,0.7344684253537854
9.9625,0.7400123180833615,0.7396872538152106,0.7443397163825287
