Concentration,Rep1,Rep2,Rep3
6.34,0.8253869871880369,0.8259165503481669,0.8280996620946933
8.184904804985008,0.8128555176336746,0.8214663479557247,0.8171441096629517
10.566666666666666,0.812176715000424,0.8107538570093636,0.808617342010518
11.8875,0.7953726254262056,0.8004008935338466,0.8006228317542756
13.4725,0.7891159244002413,0.8032481279029353,0.798382363925435
15.0575,0.7598459910651305,0.7532677220252905,0.7595852155143639
16.6425,0.7653832109895368,0.7558243296162908,0.7558806113883774
18.2275,0.7471774193548387,0.7373437277178305,0.7339785901159303
19.8125,0.7415760090032438,0.7335733723628634,0.7309042970941322
23.775,0.7311187733339423,0.7341035136115734,0.7293892557887579
30.693393018693783,0.7314893794699577,0.7315955279022378,0.7274521009414383
39.625,0.7417743038998196,0.7430404916847433,0.7372890771474203
