Concentration,Rep1,Rep2,Rep3
6.34,0.7915326420959945,0.8023198345241654,0.8071800810654314
8.184904804985008,0.8002130613035477,0.8148853231801287,0.8145530852253041
10.566666666666666,0.8173574206784538,0.820165527371335,0.817695555428767
11.8875,0.8190436659472023,0.825129348420477,0.8286424269616387
13.4725,0.8190520288019957,0.8191503800217155,0.811622104787537
15.0575,0.7583230286312185,0.7838331309146337,0.7895088261069149
16.6425,0.7176344240853403,0.7507047348201367,0.7493008187696941
18.2275,0.7375861897911603,0.7340610976434057,0.7303293734273811
19.8125,0.7300433370536836,0.7293059730486883,0.7281750437661056
23.775,0.7379148032319696,0.7395467394323623,0.7347318863534578
30.693393018693783,0.7559183161113996,0.7450991757572947,0.7376588983050848
39.625,0.7544603645147123,0.7473303242142346,0.747956127428735
