Concentration,Avg_Ratio
6.34,0.8080338484179072
8.184904804985008,0.8112976015567769
10.566666666666666,0.8255641337885322
11.8875,0.8257583955494815
13.4725,0.812921948596323
15.0575,0.7739101021502183
16.6425,0.7321830115046324
18.2275,0.7261668058853661
19.8125,0.7291751738607317
23.775,0.7303063223806388
30.693393018693783,0.7404125172811716
39.625,0.7500600167594765
