Concentration,Avg_Ratio
0.428,0.805720950367976
0.5525456240589248,0.8025457644586437
0.7133333333333334,0.8120391228374292
0.8025,0.8149367583804606
0.9095,0.814710915794355
1.0165,0.7976890169640317
1.1235,0.7747476840143129
1.2305,0.763565665169034
1.3375,0.7383289888142808
1.605,0.7288671341363863
2.0720460902209683,0.7290424626704062
2.6750000000000003,0.7394790335357108
