Concentration,Rep1,Rep2,Rep3
0.428,0.8096414669748205,0.8169869874483415,0.818358759377167
0.5525456240589248,0.8469506734035183,0.8378288669159009,0.8354477545733601
0.7133333333333334,0.8200985663082437,0.8322784515142758,0.8242130888217408
0.8025,0.8176597606150295,0.8318367581879929,0.82046875
0.9095,0.8136957395498392,0.8096090871878837,0.8061684977124896
1.0165,0.7951446112610246,0.787932985363361,0.7909663474080423
1.1235,0.7747448335410506,0.779676356058153,0.7696820032195805
1.2305,0.775412513375007,0.7725722344298318,0.7620042619171994
1.3375,0.7502817710492063,0.7434575850661626,0.7436040665847391
1.605,0.7301113420624098,0.7348289934057793,0.7424381735332694
2.0720460902209683,0.7433528140151799,0.7303670275134295,0.7328304118500588
2.6750000000000003,0.7488122001529655,0.7482382341984354,0.7455556425718537
