Concentration,Rep1,Rep2,Rep3
0.428,0.8125152142161636,0.7980225768781627,0.8066250600096015
0.5525456240589248,0.7929201063383238,0.8066347032332657,0.8080824838043416
0.7133333333333334,0.8134178497214801,0.8115502064135973,0.8111493123772102
0.8025,0.820070953098476,0.8133107506143348,0.8114285714285714
0.9095,0.8132439458202216,0.8203704450177363,0.8105183565451072
1.0165,0.8070059355843144,0.7985673409768493,0.7874937743309312
1.1235,0.7743882231873441,0.7791094376977603,0.7707453911578344
1.2305,0.7633750857250964,0.7678575759780737,0.7594643338039319
1.3375,0.7381370449678801,0.742353385424231,0.7344965360507313
1.605,0.7259803524680862,0.7309431940705378,0.7296778558705348
2.0720460902209683,0.7366051357998572,0.7251095007835836,0.7254127514277778
2.6750000000000003,0.7336703772658933,0.7437564628834644,0.7410102604577743
