Concentration,Rep1,Rep2,Rep3
6.34,0.8184594730659507,0.8300935529515201,0.8259073267767468
8.184904804985008,0.8399162064368692,0.8360620815581253,0.8323208055334517
10.566666666666666,0.8155211846338721,0.8211054417806357,0.816394055228145
11.8875,0.814126876915883,0.8098082909191805,0.8069236918157782
13.4725,0.8045928937565047,0.8060610267649071,0.802185891066751
15.0575,0.777776928836662,0.7698415808987795,0.767292840576707
16.6425,0.7656031720554753,0.7644817348030436,0.7591337191003075
18.2275,0.7550671828740606,0.7436452586655564,0.7400389847205047
19.8125,0.7256720342482126,0.7367846209007916,0.7305131414267835
23.775,0.7251622467281893,0.7424701942246545,0.7334515333058538
30.693393018693783,0.7499519436469502,0.7333436245754863,0.7323235458439382
39.625,0.7434762530638344,0.7540669718695114,0.7452859395361897
