Concentration,Rep1,Rep2,Rep3
0.428,0.8262767630725772,0.8168135003304803,0.8144795997701383
0.5525456240589248,0.8158157662232571,0.8155462543777228,0.8198272999003653
0.7133333333333334,0.8141841804965272,0.8197139083688313,0.820824026992349
0.8025,0.8154410891676891,0.8306375466973193,0.8213367609254498
0.9095,0.839115026326448,0.8286655167006429,0.8188645174996017
1.0165,0.8044841215755758,0.8149920741373003,0.8011862077516817
1.1235,0.7835549347267491,0.7740113978981857,0.7667546502430658
1.2305,0.7732997678649852,0.7599888415095843,0.7640248172092039
1.3375,0.7494303298762698,0.7471021900963297,0.7405430173611364
1.605,0.7314063181925001,0.7326328118689248,0.733793500933143
2.0720460902209683,0.7384535650925907,0.7293807798174221,0.7226614053564049
2.6750000000000003,0.7477184181032183,0.7405411567986623,0.7372880708429795
