concentration,surfactant volume,water volume,probe volume,total volume
2.0949576225893587,152.10000000000002,822.9,25,1000.0
2.704578661099623,196.36025565271606,778.6397443472839,25,1000.0
3.491596037648931,253.5,721.5,25,1000.0
3.9280455423550475,285.1875,689.8125,25,1000.0
4.451784948002388,323.2125000000001,651.7874999999999,25,1000.0
4.975524353649727,361.2375,613.7625,25,1000.0
5.499263759297067,399.26250000000005,575.7375,25,1000.0
6.023003164944407,437.2875000000001,537.7124999999999,25,1000.0
6.546742570591746,475.31250000000006,499.68749999999994,25,1000.0
7.856091084710095,570.375,404.625,25,1000.0
10.142169979123583,736.350958697685,238.64904130231503,25,1000.0
13.093485141183491,950.6250000000001,24.374999999999886,25,1000.0
