sample_id,replicate,334_373,334_384,600,ratio
B5,1,25.0,23.0,-0.0,1.0869565217391304
B6,1,22.0,22.0,-0.0,1.0
B7,1,20.0,23.0,0.0,0.8695652173913043
B8,1,21.0,27.0,0.0002,0.7777777777777778
C1,1,22.0,19.0,-0.0,1.1578947368421053
C2,1,17.0,21.0,0.0001,0.8095238095238095
C3,1,22.0,18.0,-0.0,1.2222222222222223
C4,1,23.0,22.0,-0.0,1.0454545454545454
C5,1,21.0,21.0,0.0002,1.0
C6,1,25.0,28.0,-0.0,0.8928571428571429
C7,1,23.0,20.0,0.0001,1.15
C8,1,26.0,22.0,0.0002,1.1818181818181819
B5,2,23.0,24.0,0.0002,0.9583333333333334
B6,2,20.0,18.0,0.0,1.1111111111111112
B7,2,21.0,28.0,0.0001,0.75
B8,2,20.0,19.0,0.0001,1.0526315789473684
C1,2,22.0,24.0,-0.0,0.9166666666666666
C2,2,22.0,21.0,0.0001,1.0476190476190477
C3,2,24.0,25.0,0.0,0.96
C4,2,21.0,30.0,0.0,0.7
C5,2,21.0,20.0,0.0,1.05
C6,2,19.0,18.0,0.0001,1.0555555555555556
C7,2,27.0,24.0,0.0003,1.125
C8,2,17.0,27.0,0.0,0.6296296296296297
B5,3,23.0,22.0,-0.0,1.0454545454545454
B6,3,21.0,20.0,-0.0,1.05
B7,3,19.0,22.0,-0.0,0.8636363636363636
B8,3,21.0,25.0,0.0002,0.84
C1,3,20.0,18.0,0.0001,1.1111111111111112
C2,3,23.0,23.0,0.0001,1.0
C3,3,22.0,19.0,0.0004,1.1578947368421053
C4,3,21.0,16.0,0.0002,1.3125
C5,3,21.0,25.0,0.0002,0.84
C6,3,21.0,26.0,0.0002,0.8076923076923077
C7,3,23.0,27.0,0.0001,0.8518518518518519
C8,3,25.0,27.0,0.0001,0.9259259259259259
