sample_id,replicate,334_373,334_384,600,ratio
A1,1,146767.0,179717.0,0.0408,0.8166561872276968
A2,1,159782.0,193193.0,0.0423,0.827058951411283
A3,1,160058.0,192257.0,0.0393,0.8325210525494521
A4,1,171598.0,202683.0,0.0397,0.846632426005141
A5,1,214327.0,282722.0,0.0394,0.7580839128189529
A6,1,227182.0,321704.0,0.0413,0.706183323800761
A7,1,248603.0,362532.0,0.0418,0.6857408449461013
A8,1,242932.0,359687.0,0.0406,0.6753983324390372
B1,1,232118.0,358786.0,0.0406,0.6469538945220829
B2,1,244436.0,384375.0,0.0404,0.6359310569105691
B3,1,248797.0,390665.0,0.04,0.6368551060371418
B4,1,239678.0,370472.0,0.04,0.6469530760759248
A1,2,129776.0,160569.0,0.0409,0.8082257471865678
A2,2,138917.0,172222.0,0.0422,0.8066158795043606
A3,2,140976.0,176014.0,0.0389,0.8009362891588169
A4,2,147982.0,187443.0,0.0398,0.789477334443004
A5,2,191211.0,258501.0,0.0395,0.7396915292397321
A6,2,210268.0,296326.0,0.0412,0.7095833642677322
A7,2,234823.0,341102.0,0.0417,0.6884245768128009
A8,2,227362.0,338947.0,0.0401,0.6707892384355076
B1,2,225363.0,345420.0,0.0407,0.6524318221295814
B2,2,236738.0,371255.0,0.0403,0.6376695263363457
B3,2,241338.0,379394.0,0.0401,0.6361144351254896
B4,2,233226.0,361889.0,0.0402,0.6444683314496986
A1,3,122071.0,153758.0,0.0408,0.7939164141052824
A2,3,132258.0,165075.0,0.0419,0.8011994547932758
A3,3,133294.0,166739.0,0.039,0.7994170529989985
A4,3,140013.0,180331.0,0.0397,0.7764222457591873
A5,3,183247.0,250325.0,0.0394,0.7320363527414361
A6,3,202913.0,288220.0,0.0414,0.7040212337797516
A7,3,227990.0,333172.0,0.0417,0.6843012017816623
A8,3,222451.0,332555.0,0.0404,0.6689149163296297
B1,3,220304.0,339648.0,0.0406,0.6486244582626719
B2,3,233696.0,365374.0,0.0404,0.6396076349165513
B3,3,239377.0,374921.0,0.0403,0.6384731716815009
B4,3,229709.0,354741.0,0.0402,0.6475400362518006
