concentration,surfactant volume,water volume,probe volume,total volume
0.627,19.022815402291513,955.9771845977085,25,1000.0
0.894,27.123440142980243,947.8765598570197,25,1000.0
1.276,38.71309801168097,936.2869019883191,25,1000.0
1.821,55.24808109660741,919.7519189033926,25,1000.0
2.599,78.8521486930712,896.1478513069288,25,1000.0
3.709,112.52890323301311,862.4710967669869,25,1000.0
5.293,160.58654214406536,814.4134578559347,25,1000.0
7.554,229.18396738263175,745.8160326173683,25,1000.0
10.78,327.0589314779944,647.9410685220056,25,1000.0
15.385,466.77195369099667,508.22804630900333,25,1000.0
21.956,666.1322726837519,308.8677273162481,25,1000.0
31.333,950.6249999999999,24.375000000000114,25,1000.0
