sample_id,replicate,334_373,334_384,600,ratio
B5,1,147695.0,190887.0,0.0408,0.7737300078056651
B6,1,157801.0,190544.0,0.0402,0.8281604248887396
B7,1,137908.0,170032.0,0.0409,0.8110708572504
B8,1,154665.0,184662.0,0.0413,0.8375572667901355
C1,1,126429.0,165150.0,0.0392,0.7655404178019982
C2,1,138719.0,189263.0,0.039,0.7329430475053232
C3,1,159729.0,228797.0,0.0389,0.6981254124835553
C4,1,166943.0,235531.0,0.05,0.7087941714678747
C5,1,191225.0,274626.0,0.0403,0.6963106188052115
C6,1,172527.0,243792.0,0.0395,0.7076811380192951
C7,1,158733.0,223675.0,0.0412,0.7096591036101486
C8,1,134285.0,186459.0,0.0404,0.7201851345335972
B5,2,134543.0,173101.0,0.0407,0.7772514312453424
B6,2,143437.0,177633.0,0.0403,0.8074907252593831
B7,2,126190.0,154107.0,0.0408,0.8188466455125335
B8,2,136593.0,169856.0,0.0411,0.8041694140919367
C1,2,120216.0,155681.0,0.039,0.7721944232115673
C2,2,128007.0,178256.0,0.0389,0.7181076653801275
C3,2,151422.0,221608.0,0.0389,0.6832876069455976
C4,2,159656.0,229442.0,0.0503,0.6958447014931878
C5,2,185773.0,270895.0,0.0405,0.6857749312464239
C6,2,163434.0,236625.0,0.0395,0.6906877971473852
C7,2,150929.0,213253.0,0.0413,0.7077461981777513
C8,2,128944.0,177925.0,0.0406,0.7247098496557538
B5,3,128631.0,163964.0,0.0415,0.7845075748335001
B6,3,134485.0,170622.0,0.0403,0.7882043347282297
B7,3,119138.0,147880.0,0.0408,0.805639707871247
B8,3,129669.0,160509.0,0.0411,0.8078612414257145
C1,3,116789.0,151364.0,0.0394,0.7715771253402395
C2,3,128433.0,177194.0,0.039,0.7248157386818966
C3,3,150803.0,220886.0,0.0386,0.6827186874677436
C4,3,158827.0,231445.0,0.0501,0.6862407915487481
C5,3,183522.0,269537.0,0.0403,0.6808786919792088
C6,3,160452.0,235066.0,0.0392,0.682582763989688
C7,3,149553.0,211754.0,0.0412,0.7062582052759334
C8,3,126404.0,177257.0,0.0406,0.713111470915112
